Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ValveLeft,ValveRight
24,0,1.0,0,0,1,0,,0.0,,,0,114.29641200000002,119.374114,5.077702000000002,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[1.1726, 1.3269, 1.4391, 1.574, 1.6793, 1.8015, 1.9209, 2.0416000000000003, 2.2070000000000003, 2.3086, 2.455, 2.6343, 2.9362, 4.8102, 4.9117000000000015]","[1.224, 1.3652, 1.5082, 1.6115000000000002, 1.7281000000000002, 1.8523, 1.9727, 2.0958, 2.2362, 2.3885, 2.5357000000000003, 2.6709, 2.9468, 4.8423, 4.9905]","[1.1699000000000002, 1.2927, 2.0409, 2.0595, 2.1981, 2.6013, 2.7378, 2.8826, 3.0257, 4.827, 5.0474000000000006]","[1.2242, 1.3681, 2.0475000000000003, 2.0953, 2.2379, 2.674, 2.8106, 2.9527, 3.096, 4.8406]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
25,1,,0,0,1,0,,,,,0,119.38841200000002,124.468614,5.080202,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[0.0212, 0.1522, 0.2382, 0.3872, 0.4167, 0.6245]","[0.0229, 0.15660000000000002, 0.3118, 0.3951, 0.4874, 0.644]","[0.0707, 0.555, 0.5954, 0.7144, 0.9072]","[0.034300000000000004, 0.1671, 0.5738, 0.6482, 0.8081, 0.9981]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
26,1,,0,0,1,0,,,,,0,124.48301200000002,129.563214,5.0802019999999874,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[0.5817, 0.6880000000000001, 0.8150000000000001, 0.9669, 1.2264000000000002, 1.4417, 1.7006, 1.7104, 1.8301, 1.8545, 2.0675, 2.3932]","[0.619, 0.7481, 0.8731, 0.9907, 1.2784, 1.4535, 1.7025, 1.759, 1.8479, 1.9233, 2.083, 2.4301]","[0.5782, 0.5991000000000001, 0.9315, 1.0568, 1.4388, 1.496, 1.7256, 1.9898, 2.0271, 2.1488, 2.3846000000000003]","[0.5821000000000001, 0.6188, 0.9966, 1.1245, 1.4537, 1.5979, 1.7582, 2.0096000000000003, 2.0901, 2.2409, 2.4345000000000003]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
27,1,,0,0,1,0,,,,,0,129.58041200000002,134.66061299999998,5.080201000000017,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[0.3711, 0.5177, 1.011, 1.1305, 1.1702, 1.3743, 4.9294, 5.0663]","[0.4382, 0.5903, 1.0601, 1.1471, 1.2346, 1.3895, 4.9535, 5.0703000000000005]","[0.1117, 0.2319, 0.6622, 0.7981, 1.3012, 5.024]","[0.1689, 0.2994, 0.7431, 0.8886000000000001, 1.3989, 5.0789]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
28,1,,0,0,1,0,,,,,0,134.671612,139.751814,5.0802019999999874,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[0.1948, 0.3954]","[0.248, 0.421]","[0.0434, 0.3225, 0.35500000000000004, 0.4869, 0.6509999999999999]","[0.1091, 0.3483, 0.4286, 0.5786, 0.743]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
29,0,,1,0,0,1,0.0,,0.0,,1,139.76601200000002,144.25731399999995,4.491302000000019,2.8182,3.4913000000000003,0.6731000000000003,3.0682,3.1612,0.09299999999999996,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.3214, 0.6523, 0.8632000000000001, 1.0073, 1.1196000000000002, 1.2522, 1.2801, 1.4873, 1.7352, 3.2251000000000003, 3.2539999999999996, 3.2725, 3.3219000000000003, 3.3936, 3.5033000000000003, 3.6405, 3.7469, 3.8708, 4.0021, 4.1751000000000005, 4.2798, 4.4399000000000015]","[0.335, 0.7187, 0.8831, 1.0135, 1.1741, 1.2672, 1.3433000000000002, 1.5038, 1.8141, 3.2437, 3.264, 3.2777000000000003, 3.3264, 3.4019000000000004, 3.5759000000000003, 3.6811, 3.8041, 3.9341, 4.0648, 4.2, 4.3685]","[0.318, 0.4133, 0.5196000000000001, 0.8692000000000001, 0.9191, 1.0917, 1.4596, 1.5575, 3.1612, 3.3309, 3.9276, 3.9954, 3.9986, 4.129, 4.3426]","[0.3367, 0.4638000000000001, 0.5880000000000001, 0.8812000000000001, 1.024, 1.1758, 1.5084, 1.6555, 3.2455000000000003, 3.407, 3.9298, 3.9984, 4.0647, 4.2049, 4.3675000000000015]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
30,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,144.271412,148.71891399999996,4.4475020000000125,2.8182,3.4475,0.6292999999999997,3.0682,3.129,0.060799999999999965,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0995, 0.2761, 0.4578, 3.0051, 3.1813, 3.2469, 3.2508000000000004, 3.2869, 3.3041, 3.4237, 3.5587, 3.682, 3.8158, 3.9708, 4.1207, 4.2777]","[0.0095, 0.15280000000000002, 0.301, 0.4739, 3.0669, 3.2016, 3.2483, 3.2761, 3.2886, 3.3469, 3.4921, 3.6185, 3.7505, 3.8787, 4.0092, 4.1488000000000005, 4.3215]","[0.0049, 0.0855, 0.2288, 0.4057, 0.56, 3.0343, 3.1289999999999996, 3.2533000000000003, 3.9489, 4.0852, 4.2667]","[0.0076, 0.1553, 0.3084, 0.4811, 0.6302, 3.0659, 3.2049000000000003, 3.3481, 4.0103, 4.1545000000000005, 4.3260000000000005]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
31,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,148.729612,153.100314,4.370701999999993,2.8182,3.3707000000000003,0.5525000000000002,3.0682,3.1045000000000003,0.03630000000000022,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[2.4324, 2.5451, 2.7086, 2.8352, 2.9464, 3.1045000000000003, 3.2719, 3.3143, 3.4598, 3.6096, 3.7107, 3.8544, 4.0049, 4.2094000000000005]","[2.4747, 2.6062000000000003, 2.7382, 2.8563, 3.0234, 3.2027, 3.2927, 3.3494, 3.49, 3.6356, 3.7886, 3.9405, 4.0958000000000006, 4.2418000000000005]","[2.448, 2.6676, 2.7880000000000003, 3.0106, 3.4641, 3.5561000000000003, 3.7604, 4.1634, 4.1999, 4.3236]","[2.4735, 2.7422, 2.8727, 3.0193000000000003, 3.4897, 3.6403, 3.7865, 4.1731, 4.2446]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
32,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,153.11021200000005,157.486214,4.376002,2.8182,3.3760000000000003,0.5578000000000003,3.0682,3.1098000000000003,0.0416000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.005, 2.9903, 3.1098000000000003, 3.2967, 3.4333, 3.5358, 3.6493, 3.7982, 3.8332, 4.0323, 4.192, 4.3168000000000015]","[0.0186, 3.0460000000000003, 3.1944000000000004, 3.3235, 3.4505000000000003, 3.5787, 3.7272, 3.8198, 3.8969, 4.0574, 4.1966, 4.3612]","[0.125, 3.0356, 3.2521, 3.2967, 3.3797, 3.4595, 3.5010000000000003, 3.7064, 3.9651, 4.0105, 4.1162]","[0.027600000000000003, 0.2098, 3.0423, 3.2719, 3.3246, 3.4587000000000003, 3.4637, 3.5848, 3.7253, 3.9865, 4.0611000000000015, 4.2081]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
33,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,157.49711200000004,161.891514,4.394402000000014,2.8207,3.3944,0.5737000000000001,3.0707,3.1274,0.0567000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.048400000000000006, 0.29550000000000004, 2.9998, 3.1772, 3.4215, 3.7714, 3.9077, 4.0948, 4.2417, 4.3341, 4.363]","[0.1476, 0.3183, 3.0697, 3.1956, 3.4234, 3.8062, 3.9549, 4.1099000000000006, 4.255, 4.3353]","[0.2432, 3.0486, 3.1274, 3.2341, 3.3751, 3.4944, 3.6177, 3.7465, 4.0229, 4.0847, 4.1538, 4.3777]","[0.3276, 3.068, 3.2057, 3.3155, 3.4330000000000003, 3.5543, 3.6813, 3.808, 4.0293, 4.1125, 4.2619]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
34,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,161.90311200000005,166.257814,4.354702000000003,2.8207,3.3547,0.5339999999999998,3.0707,3.0877000000000003,0.017000000000000348,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.07400000000000001, 0.0995, 0.2948, 0.7240000000000001, 0.8491000000000001, 1.0223, 1.2132, 1.3777, 1.5471, 2.5375, 2.66, 2.7937000000000003, 2.9855, 3.5207, 3.6624, 4.1043, 4.2826]","[0.0869, 0.15660000000000002, 0.3143, 0.7341000000000001, 0.8947, 1.0691000000000002, 1.2311, 1.3782, 1.5790000000000002, 2.5874, 2.7232000000000003, 2.8766000000000003, 3.0239000000000003, 3.5285, 3.6839999999999997, 4.1334, 4.3209]","[0.2398, 0.27390000000000003, 0.3944, 0.5387000000000001, 0.6558, 0.8806, 1.1383, 1.1784, 1.3016, 1.5081, 2.5286, 2.9396, 2.9825, 3.0877000000000003, 3.2366, 3.3601, 3.4726000000000004, 3.6492, 3.7603, 3.9061, 4.0685, 4.2535, 4.2759]","[0.2399, 0.3183, 0.4682, 0.6091, 0.743, 0.8914000000000001, 1.1525, 1.2368, 1.391, 1.5854, 2.5925, 2.9494, 3.0267, 3.1776, 3.3000000000000003, 3.4256, 3.5537, 3.6867, 3.8311, 3.9733, 4.1401, 4.2544, 4.324]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
35,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,166.271612,170.686514,4.414901999999984,2.8207,3.4149000000000003,0.5942000000000003,3.0707,3.0748,0.004100000000000215,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.0626, 0.1919, 0.4263, 3.0748, 3.5562, 3.6955, 4.1884000000000015, 4.3547]","[0.1177, 0.2864, 0.4482, 3.1067, 3.5740000000000003, 3.7171, 4.1918000000000015, 4.3607000000000005]","[0.35450000000000004, 3.0371, 3.1479000000000004, 3.2823, 3.3907000000000003, 3.403, 3.5139, 3.6565, 3.7971, 3.9405, 4.2654000000000005, 4.3413, 4.3921]","[0.4583, 3.1144000000000003, 3.2267, 3.3457000000000003, 3.3951, 3.4646000000000003, 3.5888, 3.7222, 3.8759, 4.0242, 4.277, 4.3631]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
36,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,170.698012,175.155114,4.457101999999992,2.8207,3.4571,0.6364000000000001,3.0707,3.137,0.06630000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.057, 0.2216, 0.4144000000000001, 3.0503, 3.137, 3.6671, 3.8069, 3.9796, 4.4221]","[0.077, 0.2525, 0.4239, 3.0684, 3.2018, 3.7012, 3.8378, 3.9992]","[0.2217, 0.34900000000000003, 0.5013000000000001, 3.0148, 3.1901, 3.2289999999999996, 3.2413000000000003, 3.3737000000000004, 3.4894000000000003, 3.5003, 3.6348, 3.7737, 3.9693, 4.0711, 4.1989, 4.4239999999999995]","[0.0957, 0.25270000000000004, 0.4324, 0.5831000000000001, 3.0743, 3.1983, 3.2305, 3.3306, 3.447, 3.4945000000000004, 3.5705, 3.7042, 3.8402, 4.0026, 4.1673, 4.3093]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
37,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,175.169812,179.602814,4.433001999999988,2.8182,3.4330000000000003,0.6148000000000002,3.0682,3.1215,0.053300000000000125,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.2616, 0.4119, 0.4364, 3.0459, 3.1668000000000003, 3.2736, 3.4067000000000003, 3.5392, 3.7143, 4.1593, 4.3428]","[0.3312, 0.4277, 0.4945000000000001, 3.0627, 3.1905, 3.3346, 3.4721, 3.6083, 3.7284, 4.1922000000000015, 4.3625]","[0.07400000000000001, 0.31980000000000003, 0.5659000000000001, 0.7504000000000001, 3.0048000000000004, 3.1215, 3.5839000000000003, 3.6667, 3.807, 3.9643, 4.2805, 4.3178]","[0.15, 0.32480000000000003, 0.6618, 0.8283, 3.0759000000000003, 3.205, 3.6071, 3.7355, 3.9003, 4.0421000000000005, 4.2964, 4.37]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
38,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,179.61381200000002,183.989213,4.375401000000012,2.8182,3.3754,0.5571999999999999,3.0682,3.1078,0.03960000000000008,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.1092, 3.2402, 3.3686000000000003, 3.5266, 3.7849, 3.9088, 4.0425, 4.2429000000000014]","[3.1726, 3.3073, 3.4327, 3.5621, 3.8314, 3.9739, 4.1166, 4.2635000000000005]","[0.00030000000000000003, 2.9889, 3.1078, 3.5316, 3.6271, 3.7777, 4.1915, 4.372]","[0.08560000000000001, 3.0432, 3.1704000000000003, 3.5623, 3.6909, 3.8353, 4.2699]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
39,1,0.0,1,0,0,1,0.0,0.0,1.0,0.0,1,183.999912,188.757114,4.757202000000007,2.8207,3.7572,0.9365,3.0707,3.245,0.17430000000000012,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.050800000000000005, 0.4655, 0.6795, 3.0522, 3.245, 3.3628, 3.5416000000000003, 4.1772, 4.3644, 4.5164, 4.6049000000000015]","[0.0558, 0.509, 0.6988000000000001, 3.1536, 3.2918000000000003, 3.4298, 3.5656000000000003, 4.2138, 4.3786000000000005, 4.5275, 4.6880000000000015]","[0.131, 0.27290000000000003, 0.6658000000000001, 0.7629, 3.0464, 3.4902, 3.6164, 3.6453, 3.7593, 3.8897, 4.0174, 4.1833, 4.3433, 4.4246, 4.4517000000000015, 4.6631]","[0.0671, 0.2061, 0.3486, 0.7011000000000001, 0.8672000000000001, 3.1653, 3.5728, 3.6347, 3.7017, 3.8279, 3.9509, 4.0769, 4.2139000000000015, 4.3807, 4.4467, 4.5349, 4.6864]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
40,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,188.769712,193.313814,4.5441020000000085,2.8182,3.5441000000000003,0.7259000000000002,3.0682,3.1199000000000003,0.0517000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.0172000000000003, 3.2779000000000003, 3.4091, 3.5255, 3.6563, 3.8296, 4.1014, 4.2246000000000015, 4.3989]","[3.0598, 3.3452, 3.4633000000000003, 3.5882, 3.7155, 3.8436, 4.1501, 4.3088000000000015, 4.4637]","[0.0101, 3.0111000000000003, 3.1199000000000003, 3.5726, 3.6539, 3.6738, 3.7844, 3.9239, 4.3931]","[0.0864, 3.0628, 3.1858, 3.5857, 3.6654, 3.7163, 3.8504, 3.9928, 4.4668]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
41,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,193.327612,197.752814,4.425202000000013,2.8182,3.4252,0.6069999999999998,3.0682,3.1179,0.049700000000000084,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.3732, 0.5025000000000001, 2.9923, 3.1590000000000003, 3.2869, 3.4165, 3.5452000000000004, 3.6632, 3.7917, 3.9257, 4.1229000000000005, 4.2860000000000005]","[0.4367, 0.5967, 3.0534000000000003, 3.1973000000000003, 3.3439, 3.4782, 3.5982000000000003, 3.7291, 3.8572, 4.0070000000000014, 4.1464, 4.295]","[0.0046, 0.1579, 0.6658000000000001, 0.8621000000000001, 3.1179, 3.2470000000000003, 3.2576, 3.7129, 3.8371, 4.0751, 4.2241]","[0.0784, 0.2412, 0.7622, 0.9564, 3.2013000000000003, 3.2527000000000004, 3.3443, 3.7261, 3.8535, 4.1518000000000015, 4.3054000000000014]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
42,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,197.763512,202.205514,4.442002000000002,2.8182,3.442,0.6237999999999997,3.0682,3.1351,0.06689999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.0106, 3.1758, 3.3048, 3.4355, 3.5660000000000003, 3.683, 3.8468, 4.1026, 4.2407, 4.3698000000000015]","[3.0721000000000003, 3.2073, 3.3303000000000003, 3.5025, 3.6222, 3.7561, 3.8895, 4.1648000000000005, 4.3078]","[3.0522, 3.1351, 3.2795, 3.8208, 3.9559, 4.102, 4.1205]","[3.0714, 3.2094, 3.3509, 3.8909, 4.0205, 4.1101, 4.166]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
43,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,202.222912,206.579614,4.356701999999984,2.8182,3.3567,0.5385,3.0682,3.0905,0.022299999999999983,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.1122, 2.673, 2.7677, 2.8889, 3.0905, 3.1910000000000003, 3.2185, 3.3112000000000004, 3.4328000000000003, 3.5537, 3.6851, 3.8574]","[0.004, 0.1541, 2.7071, 2.8256, 2.9694000000000003, 3.1065, 3.1929000000000003, 3.2445, 3.3707000000000003, 3.4925, 3.6159, 3.7403, 3.8698]","[0.0758, 0.1032, 0.24750000000000005, 2.6635, 2.9251, 3.0306, 3.1659, 3.6748, 3.8113, 3.9478, 4.1179000000000014]","[0.0874, 0.1583, 0.3286, 2.7091000000000003, 2.9423000000000004, 3.1105, 3.2496, 3.7409, 3.8777, 4.0251, 4.195]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
44,1,0.0,0,0,1,0,,1.0,,,0,206.593812,211.674014,5.0802019999999874,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.3692, 4.4603, 4.5779000000000005, 4.7114, 4.8484, 4.9744]","[4.4, 4.5086, 4.6306, 4.7665000000000015, 4.9034, 5.0465]",[4.362],[4.4005],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
45,0,,1,0,0,0,1.0,,0.0,,1,211.687012,216.049514,4.362501999999978,2.8182,3.3625000000000003,0.5443000000000002,3.0682,3.0963000000000003,0.02810000000000024,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.05860000000000001, 0.2249, 0.3274, 0.4783, 0.7210000000000001, 2.9873000000000003, 3.0963000000000003, 3.2262, 3.3975, 3.66, 3.7957, 3.9696]","[0.0992, 0.2436, 0.4053, 0.5745, 0.746, 3.0363, 3.1657, 3.2950000000000004, 3.4279, 3.7254, 3.8628, 4.0132]","[0.0684, 0.1681, 0.6574, 3.2711, 3.3575000000000004, 3.4970000000000003, 3.8479, 3.9673]","[0.1005, 0.2504, 0.7536, 3.2935000000000003, 3.4333, 3.5662000000000003, 3.8606, 4.0169000000000015]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
46,0,1.0,0,0,1,0,,1.0,,,0,216.066512,221.144214,5.077702000000016,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.46799999999999997, 0.6295000000000001, 0.7842, 1.3936000000000002, 1.5491, 1.7632, 1.9485, 1.9696, 2.2035, 2.4963, 2.6158, 2.6369, 2.7821, 2.8165, 3.0346]","[0.514, 0.6435000000000001, 0.7883, 1.4272, 1.5589000000000002, 1.8439, 1.9542, 2.0125, 2.2083, 2.5258000000000003, 2.6246, 2.6992000000000003, 2.8003, 2.8916, 3.0562]","[0.5909, 0.7200000000000001, 1.4956, 1.5997, 1.9441, 2.1478, 2.2977000000000003, 2.4438, 2.9699]","[0.653, 0.7998000000000001, 1.5675, 1.695, 2.0169, 2.2208, 2.3724000000000003, 2.5302, 3.0651]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
47,0,,0,0,1,0,,,,,0,221.160412,226.238114,5.077701999999988,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[1.871],[1.9228],[1.8527],[1.9294],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
48,1,,0,0,1,0,,,,,0,226.255712,231.335914,5.080202000000014,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[0.5716, 0.7346]","[0.5949, 0.7776000000000001]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
49,0,,0,0,1,0,,,,,0,231.347312,236.425014,5.077702000000016,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20220801-193344,2022-08-01,19:33:53.511679,19:50:24.146706,,
