Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,Drug
38,0,,0,0,1,0.0,,,,,0,187.23091100000002,192.30861299999998,5.077702000000016,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
39,1,,0,0,1,0.0,,,,,0,192.31821100000002,197.39841299999998,5.080202000000014,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
40,0,,1,0,0,0.0,1.0,,0.0,,1,197.409411,202.740313,5.3309019999999805,2.8182,4.3309000000000015,1.5127000000000017,3.077,4.0626,0.9855999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[4.0626, 4.171, 4.2703, 4.2716, 4.3729000000000005, 4.4818, 4.5918, 4.7074, 4.8328000000000015, 4.9681000000000015]","[4.0858, 4.1918000000000015, 4.2709, 4.293, 4.3964, 4.5082, 4.6215, 4.7392, 4.8632, 4.9763]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
41,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,202.75131100000002,207.172113,4.420802000000009,2.8207,3.4208000000000003,0.6001000000000003,3.0707,3.153,0.08230000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.2052, 0.3346, 0.6175, 0.9834, 1.0964, 1.8632]","[0.2417, 0.3766, 0.6642, 0.9894, 1.146, 1.9233]","[1.3918, 2.3218, 2.4776, 2.5022, 3.153, 3.4592, 3.5442, 3.6164, 3.7063, 4.3239]","[1.4342, 2.3274, 2.4939, 3.0251, 3.3204, 3.4709000000000003, 3.5486, 3.6376, 3.7299, 4.3317000000000005]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
42,1,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1,207.18211100000002,211.491513,4.309402000000007,2.8207,3.3094,0.4887000000000001,3.0707,3.2999,0.2292000000000001,iaa,iaa,1,,0,0,1,1,70.0,"[1.9472, 2.3047, 2.3182, 2.5499, 2.5613, 2.6688, 2.6754, 2.6812, 2.7876000000000003, 3.2999, 3.3873, 3.5104, 3.5176000000000003, 3.6491, 3.8927]","[1.9493, 2.3052, 2.3211, 2.5512, 2.5633, 2.6737, 2.6756, 2.6870000000000003, 2.7883, 3.3024, 3.3904, 3.5148, 3.5341, 3.6641, 3.9077]","[1.395, 1.398, 1.4013, 1.4074, 1.4269999999999998, 1.4442000000000002]","[1.3975, 1.3981, 1.402, 1.4082, 1.4294, 1.4481000000000002]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
43,0,1.0,1,0,0,1.0,0.0,0.0,0.0,1.0,1,211.50191099999998,216.89181299999998,5.3899020000000055,2.8182,4.3899,1.5717,3.0682,3.3715,0.3033000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[2.0299, 2.1718, 2.2875, 2.3979, 2.5266, 2.648, 2.7758000000000003, 2.9262, 4.1216, 4.2467000000000015, 4.3716, 4.4965, 4.6271, 4.7616000000000005, 4.8988000000000005, 5.0683]","[2.072, 2.1883, 2.3032, 2.4342, 2.5599000000000003, 2.6874, 2.8167, 2.9593000000000003, 4.1651, 4.2873, 4.4117000000000015, 4.5387, 4.6677, 4.8037, 4.944, 5.0896]","[0.0393, 0.4698, 0.4847, 0.7047, 0.7127, 1.0901, 1.1052, 1.369, 1.4852, 1.6138, 3.3715, 3.4792, 3.6020000000000003, 3.7135, 3.8419, 5.3717000000000015]","[0.0025, 0.0469, 0.4778, 0.4867, 0.7088, 0.7225, 1.0911, 1.1202, 1.3842, 1.507, 1.6324, 3.385, 3.5069000000000004, 3.6267, 3.7479, 3.8801]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
44,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,216.90251099999998,221.386813,4.484301999999985,2.8207,3.4843,0.6636000000000002,3.0707,3.2165000000000004,0.14580000000000035,iaa,iaa,1,,0,0,1,1,70.0,"[0.4928, 0.5066, 0.6316, 0.7784000000000001, 0.9895, 1.4113, 1.5436, 2.0319000000000003, 2.1604, 2.3221000000000003, 2.4876, 2.6651, 2.8678000000000003, 4.3376]","[0.4989, 0.5371, 0.6818000000000001, 0.8324, 1.0169, 1.46, 1.5988, 2.0514, 2.2139, 2.3838, 2.5572, 2.74, 2.9206000000000003, 4.3419]","[0.0761, 0.2154, 1.755, 1.8503, 3.2165000000000004, 3.3215000000000003, 3.4453, 3.5657, 3.6837, 3.8057, 3.9383]","[0.1114, 0.2413, 1.7593, 1.8894, 3.2209000000000003, 3.3707000000000003, 3.4838, 3.6015, 3.7256, 3.8534, 3.9903]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
45,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,221.403711,225.917013,4.513302000000009,2.8182,3.5133,0.6951,3.0682,3.245,0.17680000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[0.0026000000000000003, 0.1195, 0.6342, 0.6599, 0.6784, 0.7797000000000001, 1.3436, 1.4513, 3.245, 3.2557, 3.3732, 3.4754, 3.5939, 3.7185, 3.8495, 4.1864]","[0.0085, 0.1743, 0.6409, 0.6713, 0.6831, 0.8324, 1.3521, 1.5017, 3.2539999999999996, 3.2886, 3.4044000000000003, 3.5157000000000003, 3.6388, 3.7657, 3.9057, 4.2381]","[0.3395, 0.4955, 1.1625]","[0.3427, 0.502, 1.1689]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
46,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,225.926911,230.361913,4.435001999999997,2.8182,3.435,0.6168,3.0682,3.1667,0.09850000000000003,aaa,aaa,1,,0,1,0,1,-70.0,"[0.3388, 0.8041, 0.8278000000000001, 0.989, 3.1667, 3.6199, 3.647, 3.7421, 3.8593, 3.9886, 4.1148]","[0.3466, 0.8055, 0.8626, 1.0444, 3.1747, 3.6213, 3.6625, 3.7857, 3.9072, 4.0365, 4.1712]","[0.0088, 0.0981, 0.518, 0.6222, 3.3259000000000003, 3.4294]","[0.0161, 0.1547, 0.5239, 0.6751, 3.3289, 3.4828]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
47,1,0.0,0,0,1,0.0,,1.0,,,0,230.381711,235.46191299999998,5.080202000000014,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.4798, 0.5264, 0.6566000000000001, 0.9802, 1.7012, 1.732, 1.7512, 2.0809]","[0.525, 0.5302, 0.7128, 1.0119, 1.7171, 1.7495, 1.7555, 2.1383]","[0.1395, 1.3394, 2.4653]","[0.1872, 1.3737, 2.518]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
48,0,,0,0,1,0.0,,,,,0,235.47301099999999,240.550713,5.077701999999988,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,"[0.8768, 1.0097, 1.1683, 1.4932, 1.658, 2.2, 2.2255000000000003, 2.4170000000000003, 2.6031]","[0.9177, 1.0602, 1.2269, 1.5519, 1.7163000000000002, 2.2079, 2.2718000000000003, 2.4693, 2.6839]","[1.3889, 1.9098, 2.0164]","[1.3941, 1.9155, 2.0732]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
49,0,,1,0,0,0.0,1.0,,0.0,,1,240.56191099999998,245.66291299999997,5.101001999999994,2.8182,4.101,1.2828,3.0682,3.8327,0.7645,aaa,aaa,1,,0,1,0,1,-70.0,"[0.4023000000000001, 0.5337000000000001, 0.7232000000000001, 3.8327, 4.1763, 4.2957, 4.4188, 4.5419, 4.6675, 4.7954, 4.9684]","[0.4284, 0.5964, 0.7926000000000001, 3.8598, 4.2011, 4.3485000000000005, 4.4627, 4.5886000000000005, 4.7105000000000015, 4.8543, 5.0254]","[0.1972, 3.9574]","[0.2418, 4.0070000000000014]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
50,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,245.67481099999998,250.32561299999998,4.650801999999999,2.8207,3.6508,0.8300999999999998,3.0707,3.383,0.3123,iaa,iaa,1,,0,0,1,1,70.0,"[0.5750000000000001, 1.1928, 1.3078, 4.0573000000000015, 4.1554, 4.1886, 4.2082000000000015]","[0.5854, 1.2011, 1.3715000000000002, 4.0736, 4.1749, 4.2051, 4.2155000000000005]","[0.2548, 0.3452, 0.9151, 3.383, 3.5167, 3.6218, 3.7365, 4.3798, 4.4578000000000015, 4.5898]","[0.2605, 0.3941, 0.9755, 3.4344, 3.5438, 3.6543, 3.7753, 4.3837, 4.5058, 4.6384]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
51,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,250.336911,254.75641299999998,4.419502000000024,2.8207,3.4195,0.5988000000000002,3.0707,3.1517,0.08099999999999996,iaa,iaa,1,,0,0,1,1,70.0,"[0.4231, 0.5713, 0.7261000000000001, 1.2587000000000002, 1.4318, 1.6553, 2.2871, 2.4876, 2.6863, 2.8839, 4.0847]","[0.4682, 0.6217, 0.7851, 1.3187, 1.4915, 1.7192, 2.3478000000000003, 2.5498000000000003, 2.7406, 2.9493, 4.1119]","[0.0722, 0.2145, 1.0644, 1.1117, 3.1517, 3.2583, 3.3974, 3.5171, 3.6195, 3.7425]","[0.1221, 0.2772, 1.0772000000000002, 1.1185, 3.1554, 3.3113, 3.4265000000000003, 3.5442, 3.6587, 3.792]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
52,0,0.0,0,0,1,0.0,,1.0,,,0,254.76631099999997,259.84401299999996,5.077702000000016,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,"[0.3811, 0.5007, 0.7058, 0.9184, 2.0344, 2.2503, 2.7613000000000003, 3.0011]","[0.3919, 0.5611, 0.7604000000000001, 0.9677, 2.0974, 2.3052, 2.8057000000000003, 3.0526]","[0.024800000000000003, 0.1793, 1.6818000000000002, 2.4008000000000003, 2.5543]","[0.028200000000000006, 0.1885, 1.6843, 2.4610000000000003, 2.6140000000000003]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
53,0,,1,0,0,0.0,1.0,,0.0,,1,259.85511099999997,264.295913,4.4408019999999615,2.8182,3.4408000000000003,0.6226000000000003,3.0682,3.1725000000000003,0.10430000000000028,aaa,aaa,1,,0,1,0,1,-70.0,"[1.6996, 1.7274, 1.8896, 2.0937, 2.1180000000000003, 2.6094, 2.7592000000000003, 2.9723, 3.1725000000000003, 3.3103, 3.4284000000000003, 3.5646, 3.6867, 3.8261, 4.3179]","[1.7061000000000002, 1.7602, 1.9464, 2.1165000000000003, 2.126, 2.6199000000000003, 2.8339999999999996, 3.0435000000000003, 3.2285000000000004, 3.3472, 3.4748, 3.6087, 3.7336, 3.8761, 4.3746]","[1.5873000000000002, 2.2932, 2.3917, 4.0306000000000015, 4.1212]","[1.5906, 2.2981000000000003, 2.4419999999999997, 4.0396, 4.181]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
54,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,264.30621099999996,268.92211299999997,4.6159020000000055,2.8207,3.6159,0.7951999999999999,3.0707,3.3481,0.2774000000000001,iaa,iaa,1,,0,0,1,1,70.0,"[0.0378, 0.385, 0.5901000000000001, 4.1138, 4.1367, 4.2508]","[0.1147, 0.4591, 0.6596000000000001, 4.1178, 4.1605, 4.3018]","[3.3481, 3.4770000000000003, 3.5728, 3.6688, 3.799, 4.4782, 4.5558000000000005]","[3.3684000000000003, 3.4811, 3.5949, 3.7145, 3.8476, 4.4807000000000015, 4.6096]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
55,0,0.0,0,0,1,0.0,,1.0,,,0,268.931911,274.009613,5.077701999999988,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,"[0.5164, 0.5418000000000001, 0.5736, 0.7071000000000001, 0.89, 1.0763, 1.7014]","[0.5311, 0.5673, 0.5803, 0.7829999999999999, 0.9612, 1.1497, 1.7258]","[0.0704, 0.215, 0.3504, 1.4541000000000002, 4.9571000000000005, 5.0089999999999995]","[0.1217, 0.2612, 0.4111, 1.5353, 5.0079, 5.0113]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
56,0,,0,0,1,0.0,,,,,0,274.023011,279.100713,5.077701999999988,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,"[0.0171, 0.2302, 0.4036, 0.5792, 0.9784, 4.4824, 4.6515]","[0.08120000000000001, 0.29460000000000003, 0.4635, 0.6436000000000001, 1.0367, 4.5393, 4.7083]","[0.8397, 4.8754, 4.9765000000000015]","[0.8439000000000001, 4.8797000000000015, 5.0401]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
57,1,,1,0,0,1.0,0.0,,1.0,,1,279.112411,283.96221299999996,4.849802000000012,2.8207,3.8498,1.0291,3.0707,3.2171000000000003,0.1464000000000003,iaa,iaa,1,,0,0,1,1,70.0,"[0.1117, 0.2495, 0.4558, 3.2171000000000003, 4.1813, 4.32, 4.5365]","[0.1463, 0.31010000000000004, 0.5256000000000001, 3.2728, 4.2157, 4.3908000000000005, 4.5568]","[3.5820000000000003, 3.7319999999999998, 3.8461, 3.9896, 4.0075, 4.6861000000000015, 4.8249]","[3.638, 3.7756, 3.8935, 3.9917, 4.0444, 4.7425000000000015]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
58,1,1.0,0,0,1,0.0,,0.0,,,0,283.974811,289.055013,5.0802019999999874,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.4425, 0.4652, 0.6406000000000001]","[0.4468, 0.5152, 0.7207]","[0.1388, 0.2511]","[0.0151, 0.1715, 0.309]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
59,0,,1,0,0,1.0,0.0,,0.0,,1,289.068111,294.037113,4.969001999999988,2.8182,3.969,1.1507999999999998,3.0682,3.2985,0.2303000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[1.9, 2.6288, 2.7566, 2.9388, 3.7007, 3.8503, 3.9595, 4.0659, 4.1797, 4.2965, 4.4122, 4.5444]","[1.9505, 2.6408, 2.8076000000000003, 3.0012000000000003, 3.7424, 3.8778, 3.9877, 4.0996000000000015, 4.2148, 4.3347, 4.4562, 4.5977000000000015]","[2.1309, 2.2387, 2.4068, 3.2985, 4.7582, 4.8554]","[2.136, 2.2960000000000003, 2.4582, 3.3271, 4.7636, 4.9175]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
60,0,1.0,1,0,0,1.0,0.0,0.0,0.0,1.0,1,294.050111,298.937213,4.887101999999969,2.8182,3.8871,1.0689000000000002,3.0682,3.4019999999999997,0.3338000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6188, 3.7341, 3.7368, 3.876, 3.9691, 4.0852, 4.2041, 4.3274, 4.4609000000000005]","[3.6329, 3.7345, 3.7835, 3.8941, 4.013, 4.128, 4.2477, 4.3706000000000005, 4.5159]","[0.042, 3.4019999999999997, 4.8059]","[0.1099, 3.4574000000000003, 4.8336000000000015]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
61,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,298.948511,303.341613,4.393101999999999,2.8182,3.3931,0.5749,3.0682,3.1248,0.05659999999999999,aaa,aaa,1,,0,1,0,1,-70.0,"[0.1845, 0.3862, 0.552, 1.3255, 1.3452000000000002, 1.4848, 1.719, 1.9659, 2.2259, 2.4021, 3.1248, 3.2717, 3.3826, 3.4976000000000003, 3.6285, 3.7521, 3.8946]","[0.2432, 0.4471, 0.6186, 1.3338, 1.3553000000000002, 1.5504, 1.7525000000000002, 1.9869, 2.2795, 2.463, 3.1905, 3.3063, 3.4213, 3.5404, 3.6718, 3.8004, 3.9514]","[0.0144, 0.912, 1.129, 4.1994]","[0.067, 0.9669, 1.1468, 4.2517000000000005]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
62,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,303.35421099999996,307.889213,4.535001999999963,2.8182,3.535,0.7168000000000001,3.0682,3.2667,0.19850000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[1.7052, 1.7339, 1.7523000000000002, 1.8559, 2.4981, 2.6314, 3.0638, 3.2667, 3.4146, 3.5217, 3.6426, 3.7665, 3.8959, 4.0746, 4.2158]","[1.7207, 1.7445000000000002, 1.7568, 1.9109, 2.522, 2.6842, 3.1281000000000003, 3.3248, 3.4419999999999997, 3.5624, 3.6857, 3.808, 3.944, 4.1051, 4.2728]","[1.4174, 2.1166, 2.244, 2.9362]","[1.4226, 2.1202, 2.2974, 2.9419]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
63,1,0.0,0,0,1,0.0,,1.0,,,0,307.902811,312.98301299999997,5.0802020000000425,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.5273, 0.9048, 1.1131, 4.8118, 4.9842]","[0.5819, 0.9441, 1.1744, 4.8301, 5.0196000000000005]","[0.2473, 0.3412]","[0.2544, 0.3938]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
64,1,,1,0,0,1.0,0.0,,1.0,,1,312.994211,318.092113,5.097901999999976,2.8207,4.0979,1.2772,3.0707,3.1422000000000003,0.07150000000000034,iaa,iaa,1,,0,0,1,1,70.0,"[0.034800000000000005, 1.6679000000000002, 1.85, 1.8977, 2.0344, 3.1422000000000003, 3.9443]","[0.0911, 1.7001000000000002, 1.8961, 1.9022, 2.0824000000000003, 3.1864000000000003, 4.0004]","[0.5739000000000001, 3.8301, 4.3186, 4.4299, 4.5517, 4.7079]","[0.5818, 3.8369999999999997, 4.3323, 4.4578000000000015, 4.5943000000000005, 4.7306]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
65,1,1.0,0,0,1,0.0,,0.0,,,0,318.103711,323.18391299999996,5.0802020000000425,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.6074, 0.7504000000000001, 1.6141, 1.6434, 2.1378]","[0.6359, 0.8017000000000001, 1.6412, 1.6531, 2.1985]","[1.1687, 1.2779, 1.4332]","[1.1748, 1.3279, 1.4809999999999999]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
66,1,,1,0,0,1.0,0.0,,1.0,,1,323.201711,328.664813,5.463101999999991,2.8207,4.4631,1.6424,3.0707,3.3676000000000004,0.2969000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[3.3676000000000004, 3.3878000000000004, 3.5143, 3.6948, 5.2490000000000006, 5.356800000000002]","[3.3833, 3.4219000000000004, 3.5724, 3.7506, 5.2676, 5.4074]","[4.1953000000000005, 4.316, 4.4345, 4.5634000000000015, 4.6853, 4.8047, 4.9292]","[4.2223000000000015, 4.3363000000000005, 4.4592, 4.5848, 4.7146, 4.8319, 4.9613000000000005]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
67,1,1.0,0,0,1,0.0,,0.0,,,0,328.677411,333.757613,5.0802019999999874,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.0443, 0.6294000000000001, 0.7332000000000001, 0.8924000000000001, 1.0928, 1.4775]","[0.0972, 0.6417, 0.7852, 0.9653, 1.1515, 1.5388000000000002]","[0.2886, 0.4151, 0.4388]","[0.2909, 0.4199, 0.4465]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
68,1,,1,0,0,1.0,0.0,,1.0,,1,333.767611,338.921713,5.154102000000023,2.8207,4.1541000000000015,1.3334000000000017,3.0707,3.2710000000000004,0.2003000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[1.7815, 1.9321, 2.0885, 2.9114, 3.0594, 3.2710000000000004, 3.4526000000000003, 3.4787000000000003, 4.9832, 4.9983, 5.1298]","[1.839, 1.9796, 2.1428000000000003, 2.9616, 3.1172, 3.3312, 3.4681, 3.5267000000000004, 4.9894, 5.0279]","[2.4949000000000003, 2.5904000000000003, 3.8863, 4.2214, 4.3286, 4.4318, 4.5568, 4.6835]","[2.4973, 2.6419, 3.892, 4.2257, 4.3450000000000015, 4.4649, 4.5968, 4.7258]",20,1.0,0.0,0.0,1,0,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,327,36010,327,1.6.2,327_stage_training_v2_20220117-142950,2022-01-17,14:30:00.164778,14:45:00.184117,,,
