Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,P,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,RespWin,ITI,WarmUp,RecoveryMode,Drug
38,0,1.0,0,0,1,0.0,,1.0,,,0,178.887628,183.965318,5.077689999999991,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.7715000000000001, 0.8617, 1.0459, 1.7142000000000002]","[0.8542000000000001, 0.8622000000000001, 1.0519, 1.7236]",[0.4435],[0.5063],20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
39,1,,0,0,1,0.0,,,,,0,183.977528,189.057718,5.080189999999988,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[1.9122],[1.9778],[],[],20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
40,1,,0,0,1,0.0,,,,,0,189.073628,194.153818,5.080189999999988,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[1.7703, 1.803]","[1.8006, 1.8108]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
41,1,,0,0,1,0.0,,,,,0,194.160428,199.240618,5.080190000000017,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[2.0114, 2.5958]","[2.0148, 2.6327000000000003]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
42,0,,0,0,1,0.0,,,,,0,199.253228,204.330918,5.077689999999991,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
43,0,,0,0,1,0.0,,,,,0,204.363428,209.441118,5.077689999999991,2.8182,4.0777,1.2595,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
44,1,,1,0,0,0.0,1.0,,1.0,,1,209.458928,213.81811800000003,4.359190000000012,2.8207,3.3592,0.5385,3.0707,3.0903,0.019600000000000062,iaa,iaa,1,,0,0,1,1,70.0,,[3.1927000000000003],[3.2146000000000003],"[3.0903, 3.0949, 3.2939999999999996, 3.2990000000000004, 3.4045, 3.5092000000000003, 3.6239, 3.7503]","[3.0904000000000003, 3.2252, 3.2957, 3.3477, 3.4511000000000003, 3.5574000000000003, 3.6743, 3.8028]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
45,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1,213.852128,219.209618,5.357490000000013,2.8182,4.3575,1.5393,3.0682,3.3480000000000003,0.2798000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.0201, 3.3480000000000003, 4.6862]","[3.0660000000000003, 3.3939999999999997, 4.711]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
46,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,219.232528,223.730518,4.497989999999987,2.8182,3.498,0.6798000000000002,3.0682,3.2181,0.14990000000000014,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.052, 3.2273, 3.3153, 3.4366000000000003, 3.5516, 3.6788, 4.2890000000000015]","[3.0526, 3.2596000000000003, 3.3631, 3.4873000000000003, 3.6136, 3.7317, 4.3349]","[2.9969, 3.0121, 3.2181, 3.8253, 3.949, 4.0946, 4.2807]","[3.0053, 3.0629, 3.7531, 3.8589, 4.0005000000000015, 4.1521]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
47,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,223.742628,228.326418,4.583789999999993,2.8207,3.5838,0.7631000000000001,3.0707,3.3149,0.2442000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0246, 0.1159, 0.1351, 0.1929, 0.4966, 0.6478, 1.0796, 3.0486, 3.5705, 3.6843, 3.7722, 3.9306, 4.1945000000000014, 4.3486, 4.5759]","[0.0329, 0.12990000000000002, 0.1763, 0.2123, 0.5065000000000001, 0.6731, 1.1031, 3.1111, 3.5962, 3.7162, 3.8238, 3.9542, 4.2482000000000015, 4.4190000000000005]","[0.34850000000000003, 0.6298, 0.7846000000000001, 0.9853, 1.0315, 1.1624, 2.9641, 3.3149, 3.3196000000000003, 3.4369, 3.5363, 3.5572000000000004, 3.6483, 3.7644, 3.8868, 4.0399, 4.1636000000000015, 4.5151]","[0.2493, 0.3906, 0.7114, 0.8606, 1.0105, 1.1398, 1.327, 3.2968, 3.315, 3.3738, 3.5041, 3.5439000000000003, 3.5989999999999998, 3.7141, 3.8266, 3.9487, 4.074, 4.4446, 4.5817000000000005]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
48,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,228.360728,232.834618,4.473890000000012,2.8182,3.4739,0.6557,3.0682,3.2032000000000003,0.13500000000000026,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.0919, 0.25120000000000003, 0.3139, 3.0634, 3.2032000000000003, 3.3533, 3.511]","[0.1429, 0.2717, 0.3286, 3.1119000000000003, 3.2837, 3.4130000000000003, 3.5534000000000003]","[0.16699999999999998, 0.3846, 3.0012000000000003, 3.6522]","[0.363, 0.4004, 3.5711000000000004, 3.7173]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
49,0,1.0,1,0,0,1.0,0.0,1.0,0.0,1.0,1,232.850728,237.279718,4.428989999999999,2.8182,3.4290000000000003,0.6108000000000002,3.0682,3.1009,0.032700000000000166,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.1583, 3.2759, 3.4346, 3.8247, 3.9995]","[3.2212, 3.3385, 3.4755000000000003, 3.884, 4.0479]","[3.0059, 3.1009, 3.5607, 3.6973, 3.7983, 3.9204, 4.1646]","[3.0537, 3.5008000000000004, 3.6085, 3.7263, 3.9106, 4.0822, 4.2192]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
50,1,0.0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,237.288428,241.873318,4.5848900000000015,2.8207,3.5849,0.7642000000000002,3.0707,3.1993,0.12860000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.056, 3.1993, 3.2437, 3.2618, 3.5216000000000003, 3.5318, 3.6388, 3.7483, 4.0203, 4.1449, 4.4919]","[3.1037000000000003, 3.2275, 3.2603, 3.2651000000000003, 3.5294000000000003, 3.536, 3.6463, 3.7602, 4.0515, 4.2176, 4.5688]","[3.0128, 3.3160000000000003, 3.3248, 3.3846000000000003, 3.4919, 3.6032, 3.7198, 3.8413, 4.0212, 4.3157000000000005, 4.487]","[3.2989, 3.3161, 3.3843, 3.4328000000000003, 3.5385, 3.6582, 3.775, 3.8985, 4.2386, 4.3842]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
51,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,241.926328,246.358518,4.432189999999991,2.8207,3.4322000000000004,0.6115000000000004,3.0707,3.1633,0.09260000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.13040000000000002, 0.5959, 0.9088, 3.1909, 3.1916, 3.1923000000000004, 3.3915, 3.5496000000000003, 3.6836, 3.9884, 4.1599]","[0.1315, 0.6891, 0.9274, 3.1912000000000003, 3.1918, 3.2046, 3.4533, 3.5623, 3.7078, 4.013999999999999, 4.1719]","[0.1849, 0.6227, 0.8544, 2.9806000000000004, 3.1633, 3.1709, 3.2903, 3.4132, 3.5206, 3.6507, 3.6779, 3.8305, 3.9434, 3.9486, 4.1268]","[0.1721, 0.3583, 0.7022, 2.8649, 3.0344, 3.1634, 3.2493000000000003, 3.3583000000000003, 3.4624, 3.5729, 3.6544, 3.7063, 3.8645, 3.947, 4.0116000000000005, 4.3926]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
52,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,246.419928,250.889618,4.469690000000014,2.8182,3.4697,0.6515,3.0682,3.1990000000000003,0.13080000000000025,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.1258, 0.5454, 0.934, 3.1990000000000003, 3.2113, 3.3101000000000003, 3.4403, 3.4615, 3.949]","[0.2089, 0.5607, 1.0296, 3.2112000000000003, 3.2511, 3.373, 3.4556, 3.5124, 3.9657]","[0.1302, 0.2886, 0.5414, 0.6298, 0.7145, 0.7544000000000001, 0.8526, 2.9815, 3.0331, 3.0416000000000003, 3.6062, 3.7267, 3.9102, 4.0145]","[0.0451, 0.2109, 0.3529, 0.5723, 0.7084, 0.7467, 0.8061, 1.056, 3.0122, 3.0357000000000003, 3.5356, 3.6483, 3.792, 3.998, 4.0433]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
53,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,250.955128,255.339118,4.383990000000011,2.8207,3.3840000000000003,0.5633000000000004,3.0707,3.1151,0.0444,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.8472, 3.0148]","[2.8909, 3.0306]","[2.7657000000000003, 3.1151, 3.2376, 3.3414, 3.4808000000000003, 3.5911, 3.7716]","[2.9914, 3.1802, 3.2839, 3.3941000000000003, 3.5130000000000003, 3.6517, 3.8276]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
54,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,255.360628,259.829518,4.468890000000017,2.8207,3.4689,0.6482000000000001,3.0707,3.2,0.1293000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[2.3148, 3.366, 3.4231000000000003, 3.5929, 3.7162, 3.7172, 3.8366, 4.0147]","[2.3202000000000003, 3.3963, 3.492, 3.6187, 3.717, 3.718, 3.8657, 4.0351]","[1.8961, 2.022, 2.4335, 2.6238, 2.6989, 2.7979000000000003, 2.9185000000000003, 3.2, 3.2024000000000004, 3.3211, 3.4210000000000003, 3.4439, 3.5608, 3.6787, 3.8425, 3.9895, 4.2252]","[1.9463, 2.3784, 2.5013, 2.6404, 2.7087000000000003, 2.8369999999999997, 2.9924, 3.2002, 3.2313, 3.3854, 3.4368000000000003, 3.4962, 3.6186, 3.7354, 3.9415, 4.0622, 4.2665000000000015]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
55,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,259.839428,264.27711800000003,4.437689999999974,2.8182,3.4377,0.6194999999999999,3.0682,3.1670000000000003,0.09880000000000022,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.0857, 3.1670000000000003, 3.2798000000000003, 3.4034, 3.5462, 3.6579, 4.0881]","[0.13190000000000002, 3.181, 3.342, 3.4572000000000003, 3.5928, 3.7179, 4.1248000000000005]","[0.0679, 0.2496, 2.9687, 3.1783, 3.2771000000000003, 3.8047, 3.9229, 4.096, 4.1775]","[0.1495, 0.32780000000000004, 3.0181, 3.1919, 3.7304, 3.8448, 3.9734, 4.1508, 4.3282]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
56,0,1.0,1,0,0,1.0,0.0,1.0,0.0,1.0,1,264.299928,268.704918,4.404989999999998,2.8182,3.405,0.5867999999999998,3.0682,3.1002,0.03200000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[1.6173000000000002, 2.8840000000000003, 3.1343, 3.2402, 3.3946, 3.4731, 3.6398]","[1.6239, 2.8989000000000003, 3.1755, 3.2841, 3.4039, 3.5449, 3.6765]","[0.1113, 1.4094, 1.6184, 1.8967, 2.0751, 2.3069, 2.6849000000000003, 2.6941, 2.8769, 2.887, 3.1002, 3.1126, 3.7598, 4.0806]","[0.1666, 1.4674, 1.6301, 1.9369, 2.0958, 2.6292, 2.6875, 2.7662, 2.8827000000000003, 2.9688000000000003, 3.1083000000000003, 3.6811, 3.8235, 4.1188]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
57,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,268.717228,273.05811800000004,4.340890000000002,2.8182,3.3409,0.5226999999999999,3.0682,3.0702000000000003,0.002000000000000224,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.0702000000000003, 3.0751, 3.1723000000000003, 3.193, 3.3292, 3.3371, 3.7289999999999996, 3.8427, 4.0011]","[3.0709, 3.1028, 3.1796, 3.2238, 3.3368, 3.3648, 3.7652, 3.9115, 4.0658]","[2.9382, 2.9472, 2.9893, 3.4641, 3.5675000000000003, 3.7319999999999998, 3.8046, 3.9517, 4.0005000000000015, 4.1748]","[2.9419999999999997, 2.9522, 3.4136, 3.4874, 3.6212, 3.7976, 3.9474, 3.9965, 4.0912000000000015, 4.2069]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
58,0,1.0,1,0,0,1.0,0.0,1.0,0.0,1.0,1,273.102128,277.843618,4.741489999999999,2.8182,3.7415,0.9232999999999998,3.0682,3.3951,0.3269000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[1.7722, 2.2812, 2.6304000000000003, 2.7562, 3.4708, 3.6266, 3.761, 4.3292, 4.5064, 4.6835]","[1.8021, 2.2881, 2.6457, 2.8364000000000003, 3.5439999999999996, 3.6938, 3.8401, 4.3391, 4.5322000000000005, 4.7266]","[1.7395, 1.9218, 2.068, 2.2727, 2.3738, 2.589, 3.3951, 3.9374, 4.1005, 4.3178, 4.4913, 4.6651]","[1.8766, 1.9739, 2.1301, 2.2856, 2.4598, 3.3791, 3.8575, 3.9842, 4.1647, 4.3516, 4.5509]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
59,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,277.857328,282.2696180000001,4.4122899999999845,2.8207,3.4123,0.5916000000000001,3.0707,3.1434,0.07270000000000021,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.9876, 3.4179000000000004, 3.5354, 3.6893]","[3.04, 3.4233, 3.5389999999999997, 3.7260000000000004]","[2.9339999999999997, 3.1434, 3.1443000000000003, 3.2529000000000003, 3.2661, 3.3687, 3.5082, 3.596, 4.2992]","[3.0612000000000004, 3.1436, 3.2105, 3.2545, 3.3120000000000003, 3.4221000000000004, 3.5448, 4.0162, 4.3589]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
60,0,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0,1,282.300628,286.997118,4.696489999999983,2.8182,3.6965,0.8782999999999999,3.0682,3.2307,0.1625000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[2.2627, 3.4258, 3.5479000000000003, 3.5738000000000003, 3.69, 3.8522, 4.3694000000000015]","[2.3041, 3.4731, 3.5624, 3.6276, 3.76, 3.9363, 4.3987]","[2.2105, 2.2497000000000003, 2.435, 2.576, 3.0559000000000003, 3.2307, 3.3481, 4.0269, 4.3873000000000015, 4.4578000000000015, 4.606]","[0.0644, 2.2146, 2.3788, 2.5090000000000003, 2.6363000000000003, 3.1065, 3.2737000000000003, 3.9497, 4.0944, 4.4144000000000005, 4.582, 4.6602000000000015]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
61,1,0.0,0,0,1,0.0,,0.0,,,0,287.014628,292.0948180000001,5.080189999999959,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[2.967, 2.9781]","[2.9726000000000004, 3.0419]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
62,1,,0,0,1,0.0,,,,,0,292.101728,297.181918,5.080190000000017,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,"[0.9835, 1.3586, 1.5769, 4.6138, 4.9594000000000005]","[1.0122, 1.4154, 1.6105, 4.6678000000000015, 4.974]","[0.2339, 0.4254, 0.5876, 0.6212, 0.7664000000000001, 0.9757, 1.105, 1.3656, 1.5767, 1.6781, 4.5526, 4.7636, 4.9028]","[0.2998, 0.4704, 0.5997, 0.6729, 0.8408, 1.0266, 1.192, 1.5066000000000002, 1.6062, 1.7789, 4.7371, 4.8114, 4.9901]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
63,0,,1,0,0,1.0,0.0,,0.0,,1,297.193228,301.766718,4.5734900000000485,2.8182,3.5735,0.7553000000000001,3.0682,3.2261,0.15790000000000015,aaa,aaa,1,,0,1,0,1,-70.0,,"[0.2378, 0.8152, 0.8162, 1.024, 3.3028, 3.4402000000000004, 3.6446, 3.9195, 4.0535000000000005]","[0.2802, 0.8160000000000001, 0.8453, 1.0487, 3.3757, 3.5085, 3.6457, 3.9516, 4.1127]","[0.0536, 0.1565, 0.2137, 0.7813, 2.9401, 3.0679000000000003, 3.2261, 3.7462, 3.9343, 3.9934, 4.0508000000000015, 4.2111, 4.295]","[0.0879, 0.1646, 0.7012, 1.0705, 2.9815, 3.1042, 3.6581, 3.7944, 3.9732, 4.0402000000000005, 4.1343000000000005, 4.2598, 4.328]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
64,1,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1,301.848428,306.126318,4.2778900000000135,2.8207,3.2779000000000003,0.4572000000000003,3.0707,3.2684,0.1977000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.5758, 2.7788, 3.2684, 3.4064, 3.6381]","[2.5834, 2.7859000000000003, 3.272, 3.4955000000000003, 3.6435]","[2.1791, 2.1951, 2.3753, 2.4449, 2.5158, 2.8709, 3.0095, 3.2746, 3.3375000000000004, 3.8102]","[2.1874, 2.2508, 2.3837, 2.4984, 2.7902, 2.9205, 3.0761000000000003, 3.2842, 3.727, 3.8988]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
65,0,1.0,1,0,0,1.0,0.0,0.0,0.0,1.0,1,306.162828,310.589318,4.426490000000001,2.8182,3.4265000000000003,0.6083000000000003,3.0682,3.0942000000000003,0.026000000000000245,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.1558, 3.2612, 3.4428, 3.7042, 3.8577]","[3.1893, 3.3154000000000003, 3.4641, 3.7328, 3.9026]","[3.0942000000000003, 3.5436, 3.7049, 3.7712, 4.0296, 4.2432]","[3.4736, 3.5989, 3.7611, 4.0103, 4.0679, 4.2872]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
66,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,310.619228,315.095518,4.476290000000006,2.8207,3.4763,0.6556000000000002,3.0707,3.2074000000000003,0.13670000000000027,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.7615000000000003, 2.9664, 3.2794000000000003, 3.3619000000000003, 3.4330000000000003, 3.4607, 3.7349]","[2.8052, 2.9678, 3.2883, 3.3688, 3.4385000000000003, 3.4924, 3.7944]","[2.6012, 2.7445, 3.0567, 3.2074000000000003, 3.322, 3.4116, 3.5887, 3.7076, 3.9139, 4.048]","[2.6277, 2.9823, 3.1258000000000004, 3.2826, 3.3738, 3.4879, 3.6255, 3.8401, 3.955, 4.12]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
67,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,315.113528,319.798718,4.685190000000034,2.8207,3.6852,0.8645,3.0707,3.4163,0.3456000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6778, 3.7255]","[3.6905, 3.7514]","[0.2755, 0.3255, 3.4163, 3.4229000000000003, 3.4976000000000003, 3.5052000000000003, 3.6696, 3.8144, 3.9646, 4.1111, 4.3122]","[0.2942, 0.4076, 3.4164000000000003, 3.4884, 3.5035000000000003, 3.637, 3.7476, 3.8794, 4.0233, 4.1719, 4.3564]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
68,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1,319.816528,324.989318,5.1727900000000195,2.8182,4.1728000000000005,1.3546000000000005,3.0682,3.1633,0.09509999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[2.6678, 3.0610000000000004]","[2.7068000000000003, 3.0889]","[2.4916, 2.6631, 2.8225, 3.0635000000000003, 3.1633]","[2.5442, 2.7395, 2.8858, 3.1157000000000004, 3.2406]",20,1.0,0.0,0.0,1,0,1,0,0,0.0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220211-120001,2022-02-11,12:00:11.690954,12:23:50.785040,,,,,
