Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen
25,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,155.351028,160.387618,5.036589999999992,2.8206,4.0365,1.2159,3.8206,4.0175,0.19689999999999985,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4594, 3.6127, 3.7192, 4.3787]","[0.037000000000000005, 3.5842, 3.6794, 4.3588000000000005]","[3.4486000000000003, 4.0175, 4.024]","[0.0441, 4.0132, 4.0176]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
26,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,160.394928,165.77911799999995,5.384190000000019,2.8181000000000003,4.3841,1.5659999999999998,3.8181,4.3639,0.5457999999999998,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[1.3892, 1.4381000000000002, 1.7242000000000002, 1.8793, 2.5307, 2.6398, 2.6937, 2.8489, 2.8735, 3.3872, 4.3639, 4.4762, 4.5949, 4.71, 4.8291, 4.9830000000000005, 5.0893000000000015, 5.1102, 5.2389]","[0.2146, 1.3949, 1.4594, 1.781, 1.9547, 2.5389, 2.6411, 2.7460000000000004, 2.8589, 2.9179, 4.2972, 4.46, 4.5645, 4.6772, 4.7878, 4.9062, 5.0393, 5.1037, 5.1771, 5.3352]","[0.3337, 0.4402, 0.6524, 0.8625, 0.9469, 1.005, 1.0414, 1.6136, 1.87, 2.0951, 2.249, 3.0504, 3.1023, 3.2576, 3.3884000000000003, 4.369, 4.5578, 4.7061, 4.8210000000000015, 4.9425, 5.0768, 5.2206, 5.3832]","[0.225, 0.3982, 0.5519000000000001, 0.7257, 0.9013, 0.9615, 1.0325, 1.1304, 1.6304, 1.8802, 2.1591, 2.3301000000000003, 3.0704, 3.1437, 3.3443, 4.3130000000000015, 4.5485000000000015, 4.6966, 4.8011, 4.9124, 5.0304, 5.1902, 5.3454000000000015]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
27,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,165.786728,174.326718,8.539989999999989,2.8181000000000003,5.5304,2.7123,3.8181,5.5303,1.7122000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0056, 0.0568, 0.7564000000000001, 0.7926000000000001, 3.4146, 3.6871]","[0.0435, 0.0654, 0.7601, 0.8253, 3.6519999999999997]","[3.4107000000000003, 5.5303, 5.5313, 5.5425, 5.544300000000002, 5.5453, 5.5533, 5.5543000000000005, 5.5563, 5.5663, 5.5686, 5.569, 5.570200000000002, 5.5762, 5.5772, 5.6789000000000005, 5.6799, 8.225200000000001, 8.2254, 8.2273, 8.2283, 8.229000000000001]","[0.0733, 5.530200000000002, 5.5307, 5.5314000000000005, 5.5428000000000015, 5.5447000000000015, 5.5477, 5.5534, 5.5544, 5.5564, 5.5679, 5.5688, 5.5699000000000005, 5.5738, 5.576300000000002, 5.5773, 5.6793000000000005, 7.9497, 8.2253, 8.2256, 8.2277, 8.2288]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
28,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,174.333528,179.224118,4.890590000000003,2.8181000000000003,3.8905,1.0723999999999996,3.8181,3.8703,0.05220000000000002,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[3.5011, 3.7453, 3.8703, 4.3481000000000005, 4.6254, 4.8100000000000005]","[0.0066, 3.7043, 3.8577, 4.3459, 4.5848, 4.7472, 4.8787]","[3.4763, 4.8098]","[0.0059, 4.7585000000000015]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
29,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,179.230228,186.107918,6.877690000000001,2.8181000000000003,3.8681,1.0499999999999998,3.8181,3.8680000000000003,0.049900000000000055,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[0.059, 0.1018, 3.5549, 3.6823, 3.9178, 3.9671, 4.1506, 4.4666000000000015, 4.4676, 6.3033, 6.4221, 6.6558, 6.7280000000000015]","[0.0937, 0.16399999999999998, 3.6105, 3.7528, 3.9297, 4.1269, 4.4664, 4.4667, 4.4677, 6.3751000000000015, 6.5101, 6.6739000000000015]","[3.5660000000000003, 3.5807, 3.5988, 3.615, 3.6567, 3.868, 3.9568, 4.1427000000000005, 4.375, 6.2667, 6.4016, 6.6135, 6.7227000000000015]","[0.1724, 3.5725, 3.5932000000000004, 3.6118, 3.6198, 3.7515, 3.9422, 4.1288, 4.3744000000000005, 4.3751, 6.370900000000002, 6.541, 6.6865000000000006]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
30,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,186.115428,191.507618,5.3921899999999985,2.8206,4.3921,1.5715,3.8206,4.3731,0.5524999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.14850000000000002, 0.1923, 3.0934, 3.4487, 3.6142, 3.6239999999999997, 3.7416, 4.3752, 4.5468, 4.7116]","[0.1466, 0.1859, 0.1998, 3.1267, 3.536, 3.6214, 3.6803, 4.3128, 4.5407, 4.6466]","[0.1225, 0.21, 0.2362, 3.3936, 4.3731, 4.3747, 4.6989]","[0.1168, 0.1302, 0.2118, 0.27440000000000003, 4.3180000000000005, 4.3733, 4.6541000000000015]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
31,0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,1,191.518328,196.498218,4.979890000000012,2.8181000000000003,3.9798,1.1616999999999995,3.8181,3.8597,0.04159999999999986,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[3.5293, 3.6224, 3.9596, 4.0897000000000014, 4.1415000000000015, 4.2086000000000015, 4.3232, 4.4854, 4.5388, 4.5653000000000015, 4.6765, 4.7876, 4.8942000000000005]","[0.0222, 3.5369, 3.6721, 4.0431, 4.1384, 4.1766000000000005, 4.3113, 4.4505, 4.5338, 4.5457, 4.5937, 4.7293, 4.8349, 4.9445000000000014]","[3.5886, 3.8597, 3.9671, 4.1142, 4.2206, 4.3504000000000005, 4.3747, 4.5698, 4.6561, 4.7641, 4.8776]","[0.0183, 3.631, 3.9164, 4.0426, 4.1818, 4.3156, 4.3574, 4.4336, 4.5791, 4.6809, 4.8195000000000014, 4.8980000000000015]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
32,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,196.505928,201.843218,5.337289999999996,2.8181000000000003,4.3372,1.5191,3.8181,4.0231,0.20500000000000007,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[0.0207, 3.5269999999999997, 3.6258, 3.7354, 4.317, 4.4379, 4.5368, 4.6476000000000015, 4.7628, 4.878]","[0.0683, 3.5397000000000003, 3.6729, 3.7887, 4.369, 4.4744, 4.5835, 4.6931, 4.8044, 4.9291]","[4.0231, 4.043, 5.1757, 5.2705, 5.3048]","[4.0363, 4.0819, 5.2013, 5.2829000000000015, 5.3367]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
33,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,201.849528,207.205918,5.356390000000005,2.8206,4.3563,1.5356999999999998,3.8206,4.3373,0.5166999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.498, 3.6353]",[3.6094],"[3.4941, 4.3373, 4.3389000000000015]","[4.3263, 4.3374000000000015]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
34,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,207.212928,212.156219,4.943290999999988,2.8181000000000003,3.9432,1.1250999999999998,3.8181,3.923,0.10489999999999976,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[3.5035000000000003, 3.6998, 3.923, 4.5236, 4.6404000000000005, 4.7375, 4.8513]","[0.0067, 3.6675, 3.9105, 4.4782, 4.5807, 4.6921, 4.8136, 4.9433]","[3.4939, 3.6883, 4.4936, 4.6214]","[0.0085, 3.6813, 4.4848, 4.5783000000000005]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
35,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,212.162528,217.066318,4.9037899999999865,2.8206,3.9037,1.0831,3.8206,3.8745,0.053900000000000066,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5022, 3.6773, 3.7545, 3.8745, 4.2428, 4.3156, 4.4308000000000005, 4.7625]","[3.6517, 3.7399, 3.8541, 4.2298, 4.2835, 4.4255, 4.7572]","[3.4995000000000003, 3.8847, 3.8859]","[0.0002, 3.859, 3.8849]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
36,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,217.074328,224.937918,7.863589999999987,2.8181000000000003,6.8635,4.0454,3.8181,6.7612000000000005,2.9431000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.1087, 0.3812, 0.5435, 0.6728000000000001, 0.8115, 0.9617, 1.1268, 1.2849000000000002, 1.4596, 1.6485, 1.7839, 1.9446, 2.0605, 2.2632000000000003, 2.4028, 2.6655, 2.7756000000000003, 2.9642, 6.8433]","[0.0736, 0.15380000000000002, 0.3979, 0.6033000000000001, 0.7381000000000001, 0.8836, 1.0548, 1.1924, 1.3643, 1.5408000000000002, 1.7075, 1.8652, 2.0248, 2.2064, 2.3708, 2.6249, 2.6961, 2.8681, 3.0501]","[0.1189, 0.2712, 0.4022, 0.5446, 0.5630000000000001, 0.6083000000000001, 0.6408, 0.9093, 1.4078000000000002, 1.5645, 1.5877, 2.258, 2.3843, 2.5313000000000003, 2.5967, 2.6669, 2.7494, 2.9448000000000003, 3.3475, 3.3648, 6.7612000000000005, 6.8487, 7.4514]","[0.0804, 0.1886, 0.3249, 0.4689, 0.5504, 0.5992000000000001, 0.6197, 0.8761, 1.3628, 1.5644, 1.5667, 2.1792, 2.3783000000000003, 2.524, 2.5526, 2.6322, 2.6936, 2.8607, 3.0399000000000003, 3.3556000000000004, 3.3879, 6.8176000000000005, 7.4053]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
37,1,0.0,1,0,0,1,0.0,0.0,1.0,0.0,1,224.946028,230.029518,5.083489999999983,2.8206,4.0834,1.2628,3.8206,4.0598,0.23919999999999986,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4776, 3.7048, 4.0598, 4.2175, 4.3935]","[0.0203, 3.6719, 4.026, 4.1974, 4.2901]","[3.4655, 4.0644, 4.0649000000000015, 4.343999999999999]","[0.016800000000000002, 4.0387, 4.0648, 4.3161000000000005]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
38,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,230.036728,235.504118,5.467389999999996,2.8206,4.4673,1.6466999999999996,3.8206,3.9699,0.14929999999999974,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5185, 3.5921000000000003, 3.7199, 3.9699, 4.4564, 4.5742, 4.7884, 5.1452]","[0.0246, 3.5249, 3.6769, 3.9476, 4.4002, 4.5642000000000005, 4.7669999999999995, 5.0797]","[3.5145, 3.58, 3.7201, 4.4483000000000015, 4.4499, 5.1115]","[0.0455, 3.5302, 3.7029, 4.4305, 4.4485, 5.0917]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
39,0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1,235.512328,240.644618,5.132290000000012,2.8181000000000003,4.1322,1.3140999999999998,3.8181,3.9016,0.08349999999999991,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[0.0649, 0.07490000000000001, 0.2637, 0.3563, 0.4967, 0.7589, 1.5055, 1.635, 1.8188, 3.5145, 3.6904, 3.7543, 4.112, 4.3007, 4.3894, 4.5095, 4.6414, 4.774, 4.9043, 5.05]","[0.06150000000000001, 0.068, 0.14750000000000002, 0.27540000000000003, 0.4193, 0.5625, 0.7799, 1.5509000000000002, 1.7229, 1.9089, 3.5708, 3.7053, 4.0651, 4.24, 4.3553000000000015, 4.4667, 4.5815, 4.711, 4.8468, 4.9777000000000005, 5.1172]","[0.2551, 0.6438, 0.775, 0.9293, 3.4936000000000003, 3.6441, 3.7188, 3.9016, 4.1189, 4.2484, 4.4959, 4.5953, 4.7487, 4.8826, 5.0173000000000005]","[0.16010000000000002, 0.281, 0.7093, 0.8382000000000001, 0.9943, 3.5882, 3.7152, 3.8713, 4.0626, 4.2369, 4.4768, 4.5852, 4.7222, 4.8434, 4.9802, 5.1112]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
40,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,240.652728,245.747218,5.094490000000008,2.8181000000000003,4.0944,1.2763,3.8181,4.0742,0.2561,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.455, 3.6651, 3.7988, 4.0742, 4.2263, 4.5211000000000015, 5.0001000000000015]","[3.6286, 3.7814, 4.0469, 4.1853, 4.487, 4.9786]","[3.4556, 4.085, 5.0008]","[4.0407, 4.9886]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
41,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,245.753828,252.966918,7.213089999999994,2.8206,4.2035,1.3828999999999998,3.8206,4.2034,0.3828,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4867000000000004, 3.6171, 3.6362, 3.7344, 4.2034, 4.333, 4.666, 4.9954]","[0.0017, 3.5968, 3.6284, 3.6973, 4.1525, 4.2992, 4.6171000000000015, 4.9953, 4.9958]","[3.4827000000000004, 3.7361, 4.6659000000000015, 4.8715, 4.8733, 4.8741]","[0.0034, 3.7192, 4.6536, 4.8706000000000005, 4.8716, 4.8734, 4.8808]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
42,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,252.985328,258.206518,5.221190000000006,2.8181000000000003,4.2211,1.4029999999999996,3.8181,4.2009,0.3827999999999996,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.5172000000000003, 3.7939, 4.2009]","[3.767, 4.1882]","[3.5149000000000004, 3.5170000000000003, 4.2249, 5.0977000000000015, 5.1017, 5.1162]","[3.5158, 4.1916, 5.0969999999999995, 5.1013, 5.1067, 5.1169]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
43,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,258.214028,265.335818,7.121790000000032,2.8206,4.1122000000000005,1.2916000000000003,3.8206,4.1121,0.29149999999999965,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5039999999999996, 4.1121, 4.2087, 4.235, 4.5491, 4.7195, 4.8063, 4.9686, 5.1492, 5.8267000000000015, 5.9587, 6.0854, 6.2503, 6.4603]","[0.0058000000000000005, 4.0833, 4.1893, 4.2235000000000005, 4.4765000000000015, 4.6237, 4.766100000000002, 4.9397, 5.122999999999999, 5.7782, 5.9302, 6.0841, 6.2289, 6.416600000000002, 6.6568000000000005]","[3.5043, 4.5513, 4.6911000000000005, 4.9707, 5.149, 5.7765, 6.0905000000000005, 6.2538, 6.4558]","[4.5035, 4.627, 4.9199, 5.1178, 5.7730000000000015, 6.0776, 6.2207, 6.4133, 6.659000000000002]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
44,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,265.344128,270.313918,4.969789999999988,2.8206,3.9697,1.1490999999999998,3.8206,3.9507,0.1301000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.9651, 3.1965000000000003, 3.3345, 3.4845]","[3.1432, 3.2796000000000003, 3.4408000000000003]","[2.9561, 3.1855, 3.48, 3.6274, 3.9507, 3.9572]","[3.1444, 3.4436, 3.6065, 3.9362, 3.9508]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
45,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,270.320828,275.396618,5.075789999999984,2.8181000000000003,4.0757,1.2576,3.8181,4.0555,0.2374000000000001,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[3.4545000000000003, 4.0555, 4.0936, 4.4412, 4.5685, 4.716, 5.0083]","[0.0031000000000000003, 4.0373, 4.0792, 4.4127, 4.5302, 4.6487, 4.9595]","[3.4432, 4.1145000000000005, 4.6834, 4.9972]","[0.028200000000000006, 4.0997, 4.6725, 4.967700000000002]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
46,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,275.404128,282.499118,7.0949899999999975,2.8206,4.0854,1.2647999999999997,3.8206,4.0853,0.26469999999999994,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.040999999999999995, 0.2671, 0.2743, 0.7687, 0.8705, 0.9456, 1.0634, 1.1813, 1.2817, 1.5703, 1.7957, 1.9831, 3.4323, 3.4985000000000004, 3.7129, 4.0853]","[0.222, 0.27, 0.2852, 0.8004, 0.9244, 0.9795, 1.0736, 1.1983, 1.3567, 1.6347, 1.8759, 2.0636, 3.4511000000000003, 3.6743, 4.0655, 4.2711000000000015]","[0.3965, 0.5720000000000001, 0.7265, 0.88, 1.2661, 1.4476, 1.5814, 1.9598, 3.3863000000000003, 3.4204000000000003, 3.4988, 4.0886000000000005, 4.4089]","[0.2939, 0.45899999999999996, 0.6461, 0.7411, 0.9849, 1.3382, 1.5258, 1.7061000000000002, 1.9852, 3.3925, 3.4560000000000004, 4.0672000000000015, 4.2659, 4.4264]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
47,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,282.507228,287.447518,4.9402900000000045,2.8181000000000003,3.9402,1.1220999999999997,3.8181,3.92,0.1019000000000001,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4714, 3.7638, 3.92]","[3.7286, 3.9053]","[3.4699, 4.8304]","[4.7851, 4.9097]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
48,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,287.458928,294.418918,6.959990000000005,2.8181000000000003,3.9504,1.1323,3.8181,3.9503,0.1322000000000001,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4924, 3.9772, 4.0647, 4.3807]","[3.8865, 4.0162, 4.349]","[3.4814000000000003, 3.9503, 4.3870000000000005, 5.3104000000000005, 5.3282]","[3.9139, 4.3374000000000015, 4.8908000000000005, 5.3227, 5.3283000000000005]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
49,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,294.425228,299.314318,4.889090000000009,2.8181000000000003,3.889,1.0708999999999995,3.8181,3.8688,0.05069999999999997,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[1.7502, 1.7611, 1.7662, 1.7764, 1.8968, 1.9815, 2.0776, 2.2086, 2.3271, 2.4668, 2.6134, 2.7924, 3.1300000000000003, 3.1458, 3.5547, 3.8688, 4.4852, 4.62, 4.7235000000000005, 4.8038, 4.8183]","[0.0022, 1.7553, 1.7617, 1.7718, 1.7947000000000002, 1.9246, 1.9846, 2.0805, 2.2515, 2.3282000000000003, 2.4678, 2.6162, 2.8563, 3.1340000000000003, 3.2039999999999997, 3.8353, 4.4841000000000015, 4.5754, 4.6859, 4.8027000000000015, 4.8057]","[0.8178000000000001, 1.6682, 1.7681, 2.2161, 2.3503000000000003, 2.4808000000000003, 2.6161000000000003, 3.5294000000000003, 4.6061000000000005]","[0.8288000000000001, 1.6726, 1.7705000000000002, 2.2465, 2.3761, 2.5089, 2.6749, 4.5881]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,0,0,0,0.0,0.5,,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,791,36001,791,1.6.2,791_stage_training_v4_20230306-154858,2023-03-06,15:49:10.191738,16:57:38.246868,,
