Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
32,1,,1,0,0,1.0,0.0,,1.0,,1,141.087828,144.950818,3.862989999999997,3.2892,3.8629,0.5736999999999997,3.5481000000000003,3.5482,9.999999999976694e-05,uqa,,1.0,,1.0,[3.5482],[3.5398],"[2.6161000000000003, 2.7636000000000003, 2.8954, 3.0102, 3.4416, 3.5945, 3.7274, 3.8291]","[2.6657, 2.8198000000000003, 2.947, 3.0636, 3.5006000000000004, 3.6627, 3.764]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
33,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,145.036228,148.706118,3.6698900000000094,3.0828,3.6698,0.5869999999999997,3.3417000000000003,3.4014,0.05969999999999985,uui,,1.0,1.0,1.0,[],[],"[0.0889, 0.2098, 0.6394000000000001, 1.4969, 3.2665, 3.4014, 3.5528, 3.6448]","[0.0224, 0.1347, 0.2559, 0.6957, 1.5562, 3.3208, 3.4879, 3.5789999999999997]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
34,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1,148.715528,153.143718,4.428190000000002,3.0746,4.4281000000000015,1.3535000000000013,3.3334,3.4186,0.08519999999999994,ani,,-1.0,-1.0,0.0,[],[],"[0.07390000000000001, 0.1841, 0.8877, 1.0395, 1.6818000000000002, 3.2673, 3.4186, 3.7103, 3.8537, 4.1905]","[0.0044, 0.1136, 0.228, 0.9404, 1.0917, 1.7285, 3.3229, 3.4655, 3.7789, 3.9193, 4.245]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
35,0,0.0,0,0,0,1.0,0.0,0.0,1.0,1.0,1,153.160128,157.557118,4.3969900000000175,3.0701,4.3969000000000005,1.3268000000000004,3.3289,3.3874,0.0585,ace,,-1.0,-1.0,0.0,[],[],"[3.2641, 3.3874, 3.5863, 4.1376]","[3.3058, 3.446, 3.6016000000000004, 4.1842000000000015]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
36,0,0.0,0,0,0,1.0,0.0,0.0,1.0,1.0,1,157.564428,161.927818,4.36339000000001,3.073,4.3633000000000015,1.2903000000000016,3.3318000000000003,3.3538,0.0219999999999998,aaq,,-1.0,-1.0,0.0,[],[],"[0.6344000000000001, 1.0925, 3.3538]","[0.6677000000000001, 1.1162, 3.4214]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
37,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,161.954528,165.617518,3.6629899999999793,3.0831,3.6629,0.5798000000000001,3.342,3.3945000000000003,0.05250000000000021,unq,,1.0,1.0,1.0,[],[],"[3.2772, 3.3945000000000003, 3.5171, 3.6212]","[3.3185, 3.4498, 3.5558, 3.6609]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
38,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,165.624728,169.306318,3.6815900000000004,3.0754,3.6815,0.6061000000000001,3.3343000000000003,3.4131,0.07879999999999976,ubd,,1.0,1.0,1.0,[],[],"[0.055900000000000005, 0.4987, 0.5956, 0.7551, 0.9, 1.3929, 3.2786, 3.4131, 3.5396, 3.6475]","[0.0979, 0.5074000000000001, 0.6748000000000001, 0.8163, 0.9658, 1.4584, 3.3275, 3.4782, 3.5832]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
39,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,169.325128,173.13181799999995,3.8066900000000032,3.2097,3.8066,0.5968999999999998,3.4686000000000003,3.5382,0.06959999999999987,uhd,,1.0,1.0,1.0,[],[],"[0.0603, 0.6734, 2.6846, 2.8037, 2.9307000000000003, 3.3920000000000003, 3.5382, 3.6696, 3.7745]","[0.1072, 0.7223, 2.7190000000000003, 2.8589, 2.9894000000000003, 3.4518, 3.6056, 3.7092]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
40,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1,173.13962800000004,177.51461799999996,4.374990000000025,3.0746,4.3749,1.3003,3.3334,3.3654,0.03200000000000003,akl,,-1.0,-1.0,0.0,[3.3289],[3.3258],"[0.0689, 0.1826, 3.2446, 3.3654, 4.0978]","[0.0035, 0.1135, 0.2358, 3.2924, 3.4251, 4.1519]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
41,1,1.0,0,0,1,0.0,,0.0,,,0,177.522128,181.867118,4.344989999999996,3.0765,4.3449,1.2684000000000002,3.3354000000000004,4.3354,0.9999999999999996,ucf,,1.0,1.0,1.0,"[2.2436000000000003, 2.2447, 2.2456, 2.2465, 3.3309, 3.3328]","[2.2434000000000003, 2.2444, 2.2453000000000003, 2.2464, 3.3277, 3.3312]","[0.0493, 0.2105, 0.6022000000000001, 1.3262, 1.4798, 1.6486, 1.7923]","[0.1142, 0.2795, 0.6448, 1.3735000000000002, 1.54, 1.6946, 1.8692]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
42,0,,0,0,0,1.0,0.0,,1.0,,1,181.885328,186.854318,4.9689900000000184,3.6281,4.9689000000000005,1.3408000000000009,3.8869,3.9594,0.07249999999999979,aig,,-1.0,,0.0,[],[],"[2.6411, 2.7697000000000003, 2.9064, 3.0233000000000003, 3.1621, 3.3491, 3.9594, 4.1186]","[2.6974, 2.8254, 2.9437, 3.0864000000000003, 3.2254, 3.355, 4.0296, 4.1905]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
43,0,0.0,0,1,0,0.0,0.0,0.0,1.0,1.0,1,186.871228,192.572518,5.70129,3.4209,3.7012,0.2803,3.6797,3.6917,0.012000000000000009,aea,,-1.0,-1.0,0.0,[],[],"[2.5768, 2.7069, 2.8349, 2.9836, 3.1419, 3.6917]","[2.6155, 2.765, 2.8903000000000003, 3.0433000000000003, 3.1943, 3.7504]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
44,1,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,192.587128,198.173018,5.585890000000006,3.3173000000000004,3.5858000000000003,0.2685,3.5762,3.5763000000000003,0.00010000000000021103,ucq,,1.0,1.0,1.0,[3.5763000000000003],[3.5678],"[2.7382, 2.8708, 3.0383, 3.4593000000000003, 3.6297, 3.7644, 3.903, 4.0492]","[2.7710000000000004, 2.9264, 3.0917000000000003, 3.5051, 3.6732, 3.8237, 3.9707, 4.1059]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
45,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,198.182628,201.852918,3.6702899999999934,3.0816000000000003,3.6702,0.5885999999999996,3.3405,3.4018,0.061300000000000125,uko,,1.0,-1.0,1.0,[],[],"[3.2718000000000003, 3.4018, 3.5341, 3.6174]","[3.3135000000000003, 3.4602000000000004, 3.5502, 3.6469]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
46,1,1.0,0,0,1,0.0,,1.0,,,0,201.869428,206.559218,4.689789999999988,3.4213,4.6897,1.2684000000000002,3.6802,4.6802,1.0,ukp,,1.0,1.0,1.0,[1.8538],[1.8477],"[0.0238, 0.1219, 0.2263, 0.33430000000000004, 0.4431, 0.5769000000000001, 0.7172000000000001, 0.8662000000000001, 1.0193, 1.1816, 1.3445, 1.5363, 1.7532, 2.1812, 2.7229, 2.8782, 3.1423]","[0.055999999999999994, 0.1599, 0.2665, 0.3767, 0.4897, 0.632, 0.778, 0.9252, 1.0744, 1.2357, 1.3661, 1.5912000000000002, 1.8087, 2.2431, 2.762, 2.9749000000000003, 3.1459]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
47,0,,0,0,1,0.0,,,,,0,206.569328,210.912618,4.343289999999996,3.0749,4.3432,1.2683000000000004,3.3337000000000003,4.3337,1.0,auc,,-1.0,,0.0,[],[],"[1.3251000000000002, 1.4469999999999998, 1.5865, 1.7120000000000002, 1.8439, 2.0058, 2.6919999999999997]","[1.3669, 1.5132, 1.6396000000000002, 1.7686000000000002, 1.8954, 2.0379, 2.7569000000000004]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
48,1,,0,0,1,0.0,,,,,0,210.920028,215.546918,4.626890000000003,3.3584,4.6268,1.2684000000000002,3.6173,4.6173,1.0,ucg,,1.0,,1.0,[3.6172],[3.609],"[2.9396, 3.0794]","[2.9905, 3.1292]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
49,1,,1,0,0,0.0,1.0,,1.0,,1,215.555228,219.23511800000003,3.67989,3.0796,3.6798,0.6002000000000001,3.3385,3.4114,0.07289999999999974,upd,,1.0,,1.0,[3.2203],[3.2158],"[3.2887, 3.4114, 3.5205, 3.6244]","[3.3509, 3.4552, 3.5614000000000003, 3.6752]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
50,1,1.0,0,0,1,0.0,,1.0,,,0,219.246828,223.595418,4.3485900000000015,3.0801000000000003,4.3485000000000005,1.2684000000000002,3.339,4.339,1.0000000000000004,ujk,,1.0,1.0,1.0,"[2.4665, 2.4684]","[2.4663, 2.4666]","[0.0544, 0.16440000000000002, 0.2891, 0.4314, 0.5678000000000001, 0.7076, 0.88, 1.0353, 1.6119999999999999, 1.7907000000000002]","[0.1005, 0.2116, 0.3386, 0.4672, 0.6174000000000001, 0.774, 0.9351, 1.1148, 1.6697000000000002, 1.86]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
51,1,,1,0,0,0.0,1.0,,1.0,,1,223.603728,227.33441800000003,3.7306900000000094,3.08,3.7306,0.6505999999999998,3.3389,3.4622,0.12329999999999995,uat,,1.0,,1.0,[3.2282],[3.2128],"[3.3171, 3.4622, 3.5601000000000003, 3.6505]","[3.3889, 3.492, 3.5811, 3.6875]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
52,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,227.344828,232.752018,5.407189999999987,3.0761000000000003,3.4071,0.3309999999999995,3.3349,3.3976,0.06269999999999998,ajr,,-1.0,-1.0,0.0,[],[],"[0.0112, 0.1406, 0.396, 0.5206000000000001, 0.6648000000000001, 0.7956000000000001, 0.9578, 1.1117, 2.0146, 3.3976, 3.7759, 3.9546]","[0.0507, 0.16820000000000002, 0.4526, 0.5836, 0.7118, 0.8576, 1.0212, 1.1814, 2.0646, 3.4716, 3.8602, 4.0262]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
53,0,0.0,0,0,0,1.0,0.0,0.0,1.0,1.0,1,232.759828,237.172018,4.41219000000001,3.0703,4.4121000000000015,1.3418000000000014,3.3291,3.4026,0.07350000000000012,aed,,-1.0,-1.0,0.0,[],[],"[3.2576, 3.4026]","[3.3160000000000003, 3.4652000000000003]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
54,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,237.187028,240.874018,3.6869900000000086,3.0810000000000004,3.6869,0.6058999999999997,3.3399,3.4185000000000003,0.07860000000000023,uuc,,1.0,1.0,1.0,[],[],"[3.3061000000000003, 3.4185000000000003, 3.5138000000000003, 3.6029]","[3.3593, 3.4503000000000004, 3.5371, 3.6383]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
55,0,0.0,0,0,1,0.0,,1.0,,,0,240.884028,245.64601800000003,4.761989999999997,3.4936000000000003,4.7619,1.2682999999999995,3.7524,4.7524000000000015,1.0000000000000004,agi,,-1.0,-1.0,0.0,[],[],"[0.006999999999999999, 0.1112, 0.2247, 0.3729, 0.4896, 0.6255000000000001, 0.9252, 1.0631000000000002, 1.2155, 2.7807, 2.9198, 3.0672, 3.2146000000000003]","[0.0446, 0.153, 0.2691, 0.3943, 0.5574, 0.6867000000000001, 0.9804, 1.1326, 1.3067, 2.8295000000000003, 2.9792, 3.1301, 3.2913]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
56,1,,0,0,1,0.0,,,,,0,245.653828,249.99881800000003,4.344989999999996,3.0765,4.3449,1.2684000000000002,3.3354000000000004,4.3354,0.9999999999999996,ucf,,1.0,,1.0,[],[],"[1.5191, 1.6542, 1.7925, 2.1089]","[1.5650000000000002, 1.7080000000000002, 1.8530000000000002, 2.1715]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
57,0,,0,0,1,0.0,,,,,0,250.007028,255.80451800000003,5.7974900000000105,4.5291000000000015,5.7974000000000006,1.2682999999999989,4.7879000000000005,5.7879000000000005,1.0,acr,,-1.0,,0.0,[],[],"[3.0636, 3.1825, 3.3112000000000004, 3.4311000000000003, 3.5903, 3.7448, 3.9296, 4.0956, 4.2501]","[3.1097, 3.2336, 3.3617000000000004, 3.4876, 3.6197, 3.7505, 3.9659, 4.1581, 4.3254]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
58,1,,0,0,1,0.0,,,,,0,255.815628,260.532418,4.716790000000003,3.4483,4.7167,1.2684000000000002,3.7072,4.7072,1.0,ubq,,1.0,,1.0,[3.7061],[3.6989],"[2.9212, 3.0445, 3.1693]","[2.9643, 3.096, 3.2349]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
59,1,,0,1,0,0.0,0.0,,0.0,,1,260.540328,265.892318,5.351990000000002,3.0834,3.3519,0.2685,3.3423000000000003,3.3424,9.999999999976694e-05,uqo,,1.0,,1.0,"[3.2776, 3.3424, 3.3506, 3.3571, 3.3866, 3.3871, 3.5742000000000003, 3.5752, 3.5983, 4.4255, 4.4265, 4.4345, 4.4355, 4.4403000000000015, 4.4406, 4.4415, 4.4425, 4.5390000000000015, 4.6898, 4.6904, 4.822500000000002, 4.8229000000000015, 4.8238, 4.8356, 4.8392, 4.8397000000000014, 4.8447000000000005, 4.8508]","[3.0537, 3.3339000000000003, 3.3482000000000003, 3.3569999999999998, 3.358, 3.3869, 3.5741, 3.5751000000000004, 3.5936000000000003, 4.4254, 4.4264, 4.4344, 4.4354000000000005, 4.4362, 4.4404, 4.4414, 4.4424, 4.5389, 4.5394000000000005, 4.6903000000000015, 4.8066, 4.8227, 4.8237000000000005, 4.8353, 4.8357, 4.8396, 4.8446, 4.8450000000000015]","[2.0768, 2.1872000000000003, 2.3091, 2.4301, 2.5504, 2.7147, 3.2948, 3.6615, 3.7941, 3.7946, 3.9154, 4.0656, 4.7191, 4.8963]","[2.1167, 2.2368, 2.3603, 2.4799, 2.6102000000000003, 2.7477, 3.3408, 3.7303, 3.7942, 3.8494, 3.9744, 4.1136, 4.7570000000000014, 4.9830000000000005]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
60,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,265.905328,269.57871800000004,3.673389999999984,3.0846,3.6733,0.5886999999999998,3.3435,3.4049,0.0613999999999999,usq,,1.0,-1.0,1.0,[3.3431],[3.3418],"[3.2723, 3.4049, 3.5458000000000003, 3.6541]","[3.3121, 3.4768000000000003, 3.5887]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
61,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,269.586028,273.29041800000005,3.704389999999989,3.084,3.7043,0.6203000000000003,3.3429,3.4359,0.09299999999999996,uqq,,1.0,1.0,1.0,[],[],"[0.0819, 0.2028, 3.3046, 3.4359, 3.5573, 3.6552]","[0.015, 0.1249, 0.2551, 3.3403, 3.49, 3.5940000000000003, 3.6915]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
62,0,0.0,0,0,1,0.0,,1.0,,,0,273.301728,277.64641800000004,4.344689999999957,3.0763000000000003,4.3446,1.2682999999999995,3.3351,4.3351000000000015,1.0000000000000004,amp,,-1.0,-1.0,0.0,"[0.7911, 0.7951, 0.7991, 1.0261]","[0.6785, 0.7947000000000001, 0.7952, 0.8727]","[0.0432, 0.14700000000000002, 0.2821, 1.2942, 1.4869999999999999, 1.8534, 2.0463]","[0.0765, 0.188, 0.30720000000000003, 1.3679, 1.5066000000000002, 1.9347, 2.1006]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
63,1,,1,0,0,0.0,1.0,,1.0,,1,277.654728,281.311418,3.6566900000000264,3.0761000000000003,3.6566,0.5804999999999998,3.335,3.3882000000000003,0.053200000000000365,uga,,1.0,,1.0,[],[],"[3.266, 3.3882000000000003, 3.5256000000000003, 3.6239999999999997]","[3.2973000000000003, 3.4529, 3.5589]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
64,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,281.325228,286.7533180000001,5.428089999999997,3.0754,3.4280000000000004,0.35260000000000025,3.3342,3.4185000000000003,0.08430000000000026,arh,,-1.0,-1.0,0.0,[],[],"[0.0693, 0.182, 0.3189, 3.2754000000000003, 3.4185000000000003]","[0.1127, 0.2283, 0.3632, 3.3240000000000003, 3.4794]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
65,1,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,286.760528,292.298518,5.537989999999978,3.2296,3.5379,0.3083,3.4885,3.5284,0.039899999999999824,urd,,1.0,1.0,1.0,"[3.3232000000000004, 3.5284, 3.5286, 3.5292000000000003, 4.6046000000000005, 4.9999, 5.005, 5.0059000000000005, 5.0079, 5.181, 5.1813, 5.1823000000000015, 5.183, 5.1905, 5.1911000000000005, 5.227, 5.2288000000000014, 5.2373, 5.2379000000000016, 5.2389, 5.2399, 5.2411, 5.2453, 5.246, 5.2469, 5.2479000000000005, 5.2489, 5.2499, 5.2509000000000015, 5.2519, 5.2529, 5.253900000000002, 5.255800000000002, 5.2578000000000005, 5.2588, 5.2598, 5.2608000000000015, 5.2618, 5.2628, 5.2638, 5.2648, 5.2658000000000005, 5.2668, 5.2698, 5.2708, 5.2723, 5.2733, 5.2739]","[3.3200000000000003, 3.3287, 3.5285, 3.5288000000000004, 4.6045, 4.9998000000000005, 5.0008, 5.0058, 5.0078000000000005, 5.0085000000000015, 5.1811, 5.1821, 5.1828, 5.1831000000000005, 5.191, 5.2269000000000005, 5.2279, 5.2289, 5.2378, 5.2388, 5.239800000000002, 5.2408, 5.241700000000002, 5.2458, 5.2468, 5.247800000000002, 5.2488, 5.2498000000000005, 5.2508, 5.2518, 5.2528000000000015, 5.2538, 5.2557, 5.2577, 5.2587, 5.2597000000000005, 5.2607, 5.2617, 5.2627000000000015, 5.2637, 5.2647, 5.2657, 5.2667, 5.2697, 5.2707000000000015, 5.2717, 5.2727, 5.2737]","[2.5848, 2.6948000000000003, 2.8194000000000004, 2.9506, 3.5703, 3.7229, 3.8488, 3.9708, 4.1121]","[2.6042, 2.7335000000000003, 2.8663000000000003, 3.0024, 3.6122, 3.7756, 3.9048, 4.0207000000000015, 4.1497]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
66,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,292.313728,296.126618,3.8128899999999817,3.0819,3.8128,0.7309000000000001,3.3408,3.5444,0.20359999999999975,ufu,,1.0,-1.0,1.0,[],[],"[3.5444, 3.6601, 3.7536]","[3.5899, 3.6907, 3.7901]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
67,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1,296.137728,300.5409180000001,4.403189999999995,3.0746,4.4031,1.3285,3.3334,3.3936,0.060200000000000024,afq,,-1.0,-1.0,0.0,[],[],"[0.0413, 0.1539, 0.2964, 3.2671, 3.3936, 3.5295]","[0.0815, 0.1931, 0.30710000000000004, 3.3062, 3.4499, 3.5983]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
68,0,0.0,0,0,0,1.0,0.0,0.0,1.0,1.0,1,300.555528,305.0266180000001,4.471090000000004,3.0803000000000003,4.471,1.3906999999999998,3.3391,3.4615,0.12239999999999986,auu,,-1.0,-1.0,0.0,[],[],"[3.3109, 3.4615, 3.6305, 3.7902]","[3.3659000000000003, 3.5202, 3.697, 3.8584]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
69,0,0.0,0,0,0,1.0,0.0,0.0,1.0,1.0,1,305.034928,309.518418,4.4834900000000175,3.0776000000000003,4.4834000000000005,1.4058000000000002,3.3364000000000003,3.4739,0.13749999999999973,alu,,-1.0,-1.0,0.0,"[3.2153, 3.2241, 3.234, 3.2343, 3.2349]","[3.2085000000000004, 3.2199, 3.2335000000000003, 3.2342, 3.2344]","[3.3329, 3.4739]","[3.3824, 3.5253]",20,0.75,2.0,0.25,1,0,0,1,0,0,/dev/ttyACM38,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod8,915,36001,915,1.6.2,915_stage_training_20210526-222555,2021-05-26,22:26:04.609618,22:38:58.808082
