filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
bcl,-8,65.75363758077162,62.36280213461937,60.384434424934824,60.90288600882316,62.52268213492299,60.58886691236981,59.43496057425341,61.82391766007232,61.3265973732374,61.41594432117247,58.73086695711642,65.75363758077162,69.04997426840856,68.64063327323366,69.33850659428023,67.84188894511017,69.64362417302807,68.72371828451391,68.08759423509471,69.30161262616036,67.08924620639345,69.82217683804942,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcm,-8,64.78279976780524,61.553250123558044,60.749062557947845,61.60688952217027,61.74662739988042,61.17908356814645,61.94827551749513,61.47541395261134,61.11041915302318,63.05309075455994,60.34976384971439,64.78279976780524,68.64761077516619,69.7460411718672,69.89151030642255,70.18595690777597,69.78245267663145,69.31503563878321,68.51689226509421,68.10020782404911,67.7820164874159,69.84240214888194,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcn,-8,65.26241264546627,62.619691401758715,60.108602210969586,60.366747712644376,62.56720960432387,61.82035236703718,61.71348454677721,61.886172647089964,60.649221426390376,62.14790367222844,61.049561740021346,65.26241264546627,68.45528914192464,68.87787832117797,69.15924747240672,68.82542225404882,68.36099846206235,68.20507910587884,68.1853316010027,70.69772879362543,66.53947823138634,68.0655920608374,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bco,-8,65.19942080488944,61.0393975026091,60.0822772966703,61.87585810105701,61.10169218508838,60.290629732671036,61.944875954176474,61.21415052519249,63.20130634672688,61.383455548211614,62.128126687342466,65.19942080488944,69.07234982920505,69.76725084740717,69.31877360648978,70.12385681594839,69.30753603743445,69.2688084469979,69.54444547044548,68.85448629855146,70.19321881500198,67.38426029416465,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcp,-8,65.34111784819929,59.8544958266533,62.704449768507686,60.633967749084185,60.63404249283569,61.73434531145082,61.74752073142479,61.53040415226385,62.33602813897401,61.10294913928702,61.15262986621894,65.34111784819929,68.22316627636212,68.78940817959183,69.15367958841516,68.79027189815434,68.71083654656127,70.819976538515,69.72117156693052,67.24619302769257,70.56839628372171,67.24753522234766,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcq,-8,65.04159781939182,59.84671993322538,61.75752647268079,60.05145144328581,60.39615136751207,62.7859683444524,61.71167396911361,61.85503267283156,61.79099892184206,61.91835170954765,60.01354802487288,65.04159781939182,68.42417002758988,71.43308532062893,69.32554006247244,71.3303686717139,70.11597694198406,69.02937568833184,68.6288096102778,68.21255439648887,70.07368158906519,68.87229131714541,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcr,-8,63.31718789215391,62.85959765202691,61.34102702655252,60.60678224680414,61.04587459165809,61.48211330305741,61.26975385835462,60.271540486272414,61.100131227867294,60.12997220312286,60.53487698641152,63.31718789215391,70.06568081325085,68.47873145333112,71.163210022442,69.53246034079987,69.51125252428187,67.94744153905101,68.80198480400051,70.11887812210755,70.00748973624394,71.47534012996559,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcs,-8,65.591377333506,62.51354059061384,63.06241566603806,62.841692868436624,61.31248960231991,61.386356636301336,61.40426894689823,60.794892335809465,61.168047640854375,60.62810324738073,61.616584714210795,65.591377333506,68.52724364054231,69.98039289543604,67.55648609143515,68.49466673641106,70.2250755931091,69.93131353067236,67.27988083406377,68.8036012568538,69.55562161658794,67.29442936480888,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bct,-8,65.55706676831585,62.52799624896959,60.772268314031166,60.796683331563074,60.939824545759436,62.07178839584161,62.39774371699916,63.01310765947294,61.27395159617125,60.22888575550337,62.099416348676066,65.55706676831585,69.28656436165204,67.30435795310761,70.20132618788202,70.97278353568106,68.52165903097318,70.17483658843605,69.51339121132042,68.64868706331276,69.05955013962028,68.86479162934224,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcu,-8,66.06594821811166,61.4127983442307,61.81839077054147,62.21736341838163,61.86294339467461,62.632084939964145,62.89606813493651,62.627168272267035,61.82663216349472,62.823212952214654,62.50550266694583,66.06594821811166,69.16520057897027,68.34396900391982,69.45838597749201,70.87788851242965,71.14626606245683,68.10188137649274,69.36966465113727,68.97633097126472,70.35782646394567,69.04406556905731,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcv,-8,66.09989043094336,61.84775451532999,62.04088406282306,59.149717431634244,62.20158767808556,62.708501620006345,63.29819280825544,60.559587418790116,59.964812106210864,61.315792917401744,60.48664372599238,66.09989043094336,67.5373918261699,70.07663372728764,70.38181786519564,70.25595326308087,68.04991152652256,69.42873678707778,68.10384338359479,69.7582142840223,70.10731488959449,70.69268129672959,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcw,-8,64.06914599886717,61.13053590934176,61.41282752087299,60.5216016834273,62.539993357622095,61.772654525713754,62.14233616735683,62.3698555010349,63.23135463336956,60.05744565871887,61.277539745107546,64.06914599886717,68.99897053129297,69.05940866700335,68.09813543056359,71.13882109944775,70.25743263695742,69.05034322993674,69.95004098139512,70.10860320715533,67.95458788701627,68.72428592424484,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcx,-8,64.17910289113544,62.788047654812935,62.55038252588088,63.254304855452965,62.23507877647718,61.26790228888701,60.915422934298604,62.218898556156496,60.82168041246715,61.308692818516874,63.06422753142547,64.17910289113544,70.22570668155724,68.18493742804294,69.23872221808023,72.03821829563798,72.43313012652436,67.6125189368818,70.0621611162001,69.92743364368485,68.8879429118655,68.69261151143988,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcy,-8,65.67583206716861,59.260888531437715,61.2232699690863,60.82314066947562,61.60077231305339,61.659782043401556,59.415319713860164,63.40015944062922,61.263415185455514,62.28359965759921,58.89952821389645,65.67583206716861,68.69779327408419,69.35796994885233,68.15281915283599,69.7057769377755,69.14881024459301,68.65504918147306,68.70104598448746,69.09929150673243,70.93949545310582,68.80622542720953,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcz,-8,66.10485735334731,61.32843923125647,60.31818227542179,60.47908432239644,60.87826156721731,61.79002532518793,62.053499554815865,60.389524202847944,61.314390303895784,60.783548118658956,61.64604564877176,66.10485735334731,69.16326315026284,70.4960961060695,68.90597626003117,67.94578424053196,69.58648578314755,69.43077435872671,68.7096587285725,70.80879162070647,70.67008511776298,69.47920091056518,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bda,-8,65.46986052649443,60.398900875705166,62.03143450041052,63.11926784239664,61.663003218136204,61.27440901073747,63.30529572100501,60.60720258158773,62.222086808112294,61.47756508945464,63.22065697431406,65.46986052649443,68.19827397746259,69.51704467834084,70.93756151996534,70.2262116384533,68.54210149905452,68.42860932687539,69.05856498488308,69.307197246167,67.52162576373358,70.15751254655308,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdb,-8,66.6508912859988,60.46417795653115,60.690919618356546,62.08302827981747,63.391059915551764,60.97822506783398,63.04318522895488,63.910941973415014,61.06271266777221,60.50670704667992,60.788771615729296,66.6508912859988,69.52616735999413,68.49896940299125,68.23033992060353,70.47117261204768,69.69773477921272,67.68740648813639,70.75647498858945,68.93294596282918,68.96300078106562,69.06149388991832,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdc,-8,65.08926015688438,60.85385082544084,62.73849755472341,60.283827940672616,61.79164154091218,60.8090258602112,60.555068532610825,60.63152884521147,61.24456337294403,62.51764204380928,62.53684237412323,65.08926015688438,68.52460813442228,70.88095086713072,70.71803398179988,71.26330690573523,69.67687379309012,69.11276872719844,68.9656040451761,69.33933354176817,70.55724294676179,69.25793371201723,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdd,-8,64.67438312512856,60.89485723593886,60.05422299143091,62.763888659453244,63.730015963319836,62.00915832132045,61.47587773062226,62.07996848957629,62.67154481039372,62.04446883707429,60.71655069377814,64.67438312512856,69.8986333579716,68.29067116031675,68.63593119937468,65.67710223692981,70.77994481342421,69.77846016666473,69.22549947431223,69.9026944864801,69.08697578083975,70.32651757787085,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bde,-8,65.08452510957568,61.90885782779014,61.79566455332111,61.23241877096296,61.763441690227324,61.84729317259502,60.06281429850699,60.87954539097416,63.76560381087924,61.25789385322434,63.531893082019636,65.08452510957568,69.60790043285641,70.6608854673479,70.17849180644117,68.62803899094578,69.45756829161553,69.26806134601668,70.11134504167751,67.81624554727944,68.61781250516088,67.85653293555077,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdf,-8,65.73260428656906,60.85742582474192,60.95927915891571,60.77883172554358,60.75801580664714,61.07947274723946,58.983330723058295,61.404598667952826,61.83391047338158,61.43640569719158,61.24705389340256,65.73260428656906,69.69480346473382,67.46820285367377,70.03909574096049,69.74393273300575,70.35074267431601,68.24489088493866,71.26341275720688,69.1225331352751,69.8719096300609,67.64326771371398,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdg,-8,66.54301468515301,62.32657962740368,61.377469028439506,60.76199341466547,60.90778399729868,61.87689597355879,60.38845525821491,61.93916779289994,61.90912901029271,62.095317451668706,63.43957671569911,66.54301468515301,69.10355103493083,68.90288202205188,68.52194145702975,69.83108112675208,71.32126776941833,68.02564247254914,69.7845494150746,68.41511359347157,69.59022061909857,70.74908927302886,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdh,-8,65.22039462581631,60.834936400973994,61.41319774578601,61.6016046419524,62.05411105353115,60.324392023009416,62.34597035881997,61.836122731133365,60.72008346637915,61.21357319601065,62.55123610559885,65.22039462581631,68.30551035173558,68.47405804574863,69.12702335289026,69.36448286868098,69.21899937856925,68.94265405214466,69.6358782879969,71.25295200518656,68.97043622714672,69.61767192017174,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdi,-8,64.31726402971785,62.82324836409646,59.28925032671538,61.25710157635016,63.194556713586636,61.18456782646462,60.35350333190947,60.94618437275824,61.479911400698505,60.46559418425015,63.003963270967674,64.31726402971785,69.23678734728468,69.22923239406272,68.36454224424531,71.10956272760207,69.52714851847003,69.77519292648705,68.4907364538159,69.88575344186206,67.86377380794802,67.26945818432422,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdj,-8,65.85319134094296,61.37901319188201,61.894041930030966,59.03300921753578,61.11644945375686,61.327870261529114,62.71116538776192,61.61519371683733,60.542911653345605,61.358852662288534,60.14632010896219,65.85319134094296,67.11882152964347,69.8532932647011,69.09881081241161,68.7589117222287,68.78040299382269,68.99384579397295,68.48195641934512,69.68174360935073,68.95816282280062,66.94320901738614,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdk,-8,65.64042823455134,61.175351261164586,62.05392507753247,58.47463866525373,62.425814350553615,62.2334103868587,61.69226466444353,61.50945681279066,61.09449474888184,59.81239749694621,61.82711973760539,65.64042823455134,68.32362616061914,68.5761027776741,69.76939114712661,68.58946469115452,69.86055301427056,69.11455607051533,70.03304607838857,69.63219469813822,68.88243583610385,70.27741789694575,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdl,-8,65.45853235028157,61.58659290022294,62.450268090653886,60.876264649603634,59.91291761415154,63.00589429198779,60.34516020640123,60.7027412122273,61.884175058660965,61.26820285871327,60.18362037779309,65.45853235028157,69.27228684581313,69.39458830158281,70.54710023549957,70.06478669689608,69.48286948370617,69.82858724448757,69.91148946634847,67.60838133177658,71.28165923203255,68.68463474202105,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdm,-8,65.02155964683173,60.83190544312999,62.064440134682414,60.77440436312025,60.802369418682446,61.344595933002736,60.039332962504965,60.99568544101476,60.8462085575479,60.390493447596,61.055894592397586,65.02155964683173,71.39188860784803,67.96078119447563,68.65035534679001,71.53035916044408,68.21890364675325,69.5898673063198,68.47912926191749,70.40874087079605,69.36513336307509,68.46486405735516,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdn,-8,66.42018585896678,61.277211488577,61.585141206162426,59.4694747447791,60.56938756481447,61.56677157974833,61.86284843809945,61.470630264349474,62.31738318564928,61.9956536973777,61.519177173133066,66.42018585896678,67.70700529082295,71.55001236933762,68.36856487864887,69.15444434554009,69.0351179057103,70.31577325043905,68.84337872606147,70.04274448238027,70.79216482294298,69.85185871230802,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdo,-8,65.17319835146287,59.689833969491225,59.91098090014783,61.48466444524301,62.25763823565698,60.73317164494864,62.20334956466508,59.73489986903033,62.94629623310725,61.239999962202305,61.50078818042251,65.17319835146287,68.5990816828561,69.86900884487957,67.49223091444016,69.59118935072414,67.67418872041561,69.40761149525198,68.989232175398,69.92540602664997,68.85885693787434,70.35018442237592,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdp,-8,64.07194781071789,60.3674203657195,61.37816876562454,59.80267952541977,60.95157805874148,60.90596069956021,61.26399810697408,61.42605466126932,60.69327062833391,62.906813527184156,61.947350726768555,64.07194781071789,69.72026859674108,69.22416612607498,69.41045619368354,68.6347699942241,69.21666627990878,69.83232910222816,70.7061533228585,68.18996172212059,69.59878692809521,68.74093570653507,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdq,-8,64.8342310504472,60.06775610705064,61.417316946381355,60.79450661732543,59.385157774517836,60.61826105126033,62.17707945997661,60.56874756552112,61.199449830057766,61.76513673533958,60.123435921365186,64.8342310504472,68.30341941015803,70.66733344964697,69.97928296476003,68.54566854084061,70.05354989172491,70.83950234331044,68.95981776544036,70.45599556513045,68.12863582170415,69.74169163383165,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdr,-8,64.53403693299427,62.85387115973504,58.12649389370843,62.0989442013352,61.76260267435531,63.79130805051731,59.38840487571101,60.37270247296339,61.7490477366862,63.255691855647825,61.18422881772209,64.53403693299427,68.94014734569913,67.82484018539942,67.20872837389356,70.2181231087878,68.73346618165331,68.44416985003276,69.80197504203774,68.81113059134766,69.87088347935371,68.73345293292499,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bds,-8,64.09258882625866,60.39730258216678,60.8650969972001,60.94464580580244,59.919804698343945,61.44338069122239,61.267554129801866,60.48951696785937,60.62313952277217,60.10162755491366,63.46611663379095,64.09258882625866,69.31744534124186,70.66199127369715,69.40133189353865,68.95539266041277,68.75886405621794,68.23218747215563,70.11720236537992,68.70213165888319,69.92232395324525,71.86923812408767,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bdt,-8,65.37720482587504,61.45234599283278,61.003488646976706,62.048808735641714,61.355679674417665,62.475594644659715,61.333269859533395,62.45277556951086,59.984467035170425,62.43477270909827,60.10871164014699,65.37720482587504,70.5205772894482,67.75275622125231,70.4825412622419,70.31125201629585,67.32891538039821,68.90181124081829,69.67780789178771,68.9867541296564,70.41982390790459,71.0805646973287,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
